,epochs,mu
0,0,0.46070254
1,1,0.46047372
2,2,0.46024626
3,3,0.46002173
4,4,0.4598015
5,5,0.45958474
6,6,0.45937005
7,7,0.45915818
8,8,0.4589493
9,9,0.45874348
10,10,0.45854113
11,11,0.4583424
12,12,0.45814776
13,13,0.4579583
14,14,0.4577743
15,15,0.45759577
16,16,0.45742282
17,17,0.4572559
18,18,0.4570951
19,19,0.4569402
20,20,0.45679167
21,21,0.45665014
22,22,0.45651618
23,23,0.45639047
24,24,0.45627472
25,25,0.4561712
26,26,0.45608315
27,27,0.45601457
28,28,0.4559678
29,29,0.45594248
30,30,0.45593765
31,31,0.4559516
32,32,0.45598197
33,33,0.45602557
34,34,0.45608026
35,35,0.4561452
36,36,0.45621946
37,37,0.45630178
38,38,0.45639086
39,39,0.45648664
40,40,0.45658752
41,41,0.45669085
42,42,0.45679465
43,43,0.45689872
44,44,0.45700315
45,45,0.4571081
46,46,0.45721343
47,47,0.45731866
48,48,0.4574232
49,49,0.45752648
50,50,0.4576288
51,51,0.45773062
52,52,0.45783168
53,53,0.45793155
54,54,0.45803028
55,55,0.45812792
56,56,0.45822456
57,57,0.45832098
58,58,0.45841795
59,59,0.45851576
60,60,0.45861456
61,61,0.4587141
62,62,0.45881367
63,63,0.45891282
64,64,0.4590114
65,65,0.45910922
66,66,0.45920578
67,67,0.45930058
68,68,0.45939267
69,69,0.45948055
70,70,0.45956257
71,71,0.45963767
72,72,0.45970556
73,73,0.45976594
74,74,0.45981887
75,75,0.45986494
76,76,0.4599051
77,77,0.45993957
78,78,0.45996857
79,79,0.45999256
80,80,0.46001214
81,81,0.46002775
82,82,0.46003953
83,83,0.46004763
84,84,0.46005222
85,85,0.4600531
86,86,0.4600503
87,87,0.46004432
88,88,0.4600359
89,89,0.4600254
90,90,0.46001318
91,91,0.45999968
92,92,0.45998484
93,93,0.45996863
94,94,0.45995116
95,95,0.45993266
96,96,0.45991316
97,97,0.4598928
98,98,0.45987174
99,99,0.45984995
100,100,0.45982766
101,101,0.4598054
102,102,0.45978338
103,103,0.4597621
104,104,0.4597419
105,105,0.4597229
106,106,0.45970517
107,107,0.4596888
108,108,0.45967373
109,109,0.45966005
110,110,0.4596478
111,111,0.45963696
112,112,0.45962745
113,113,0.45961922
114,114,0.45961222
115,115,0.45960635
116,116,0.45960164
117,117,0.45959803
118,118,0.4595954
119,119,0.45959365
120,120,0.4595926
121,121,0.45959213
122,122,0.45959222
123,123,0.4595929
124,124,0.4595941
125,125,0.4595958
126,126,0.45959792
127,127,0.4596004
128,128,0.4596032
129,129,0.45960626
130,130,0.45960948
131,131,0.45961276
132,132,0.459616
133,133,0.45961905
134,134,0.4596219
135,135,0.45962447
136,136,0.45962676
137,137,0.4596287
138,138,0.45963016
139,139,0.45963126
140,140,0.45963192
141,141,0.4596321
142,142,0.45963186
143,143,0.4596312
144,144,0.45963013
145,145,0.4596287
146,146,0.45962694
147,147,0.45962492
148,148,0.45962268
149,149,0.45962027
150,150,0.4596177
151,151,0.45961502
152,152,0.45961228
153,153,0.45960954
154,154,0.45960674
155,155,0.45960397
156,156,0.45960116
157,157,0.45959842
158,158,0.45959568
159,159,0.459593
160,160,0.45959038
161,161,0.4595878
162,162,0.45958528
163,163,0.45958284
164,164,0.45958042
165,165,0.45957813
166,166,0.45957586
167,167,0.4595737
168,168,0.45957154
169,169,0.45956945
170,170,0.4595674
171,171,0.4595654
172,172,0.45956343
173,173,0.4595616
174,174,0.4595597
175,175,0.459558
176,176,0.45955628
177,177,0.45955485
178,178,0.4595532
179,179,0.4595521
180,180,0.45955053
181,181,0.45954964
182,182,0.45954818
183,183,0.45954728
184,184,0.45954627
185,185,0.45954543
186,186,0.459545
187,187,0.45954433
188,188,0.45954427
189,189,0.4595438
190,190,0.45954368
191,191,0.4595433
192,192,0.45954302
193,193,0.4595427
194,194,0.45954227
195,195,0.4595421
196,196,0.45954165
197,197,0.45954177
198,198,0.45954123
199,199,0.45954132
200,200,0.4595406
201,201,0.45954046
202,202,0.45953986
203,203,0.4595394
204,204,0.45953915
205,205,0.45953855
206,206,0.45953837
207,207,0.45953757
208,208,0.45953706
209,209,0.4595359
210,210,0.45953465
211,211,0.459533
212,212,0.4595311
213,213,0.45952922
214,214,0.4595271
215,215,0.4595253
216,216,0.45952293
217,217,0.45952114
218,218,0.4595185
219,219,0.45951647
220,220,0.45951384
221,221,0.4595116
222,222,0.45950952
223,223,0.45950738
224,224,0.45950592
225,225,0.45950404
226,226,0.45950285
227,227,0.45950103
228,228,0.45949945
229,229,0.45949754
230,230,0.45949557
231,231,0.45949376
232,232,0.45949173
233,233,0.4594903
234,234,0.4594884
235,235,0.4594873
236,236,0.45948544
237,237,0.45948425
238,238,0.45948255
239,239,0.45948112
240,240,0.4594799
241,241,0.45947865
