,epochs,mu
0,0,1.0956662
1,1,1.095122
2,2,1.0945793
3,3,1.0940403
4,4,1.0935043
5,5,1.0929712
6,6,1.0924411
7,7,1.0919142
8,8,1.0913907
9,9,1.0908706
10,10,1.0903541
11,11,1.089841
12,12,1.0893314
13,13,1.0888249
14,14,1.0883216
15,15,1.0878217
16,16,1.0873256
17,17,1.0868332
18,18,1.0863454
19,19,1.0858629
20,20,1.0853859
21,21,1.0849152
22,22,1.084451
23,23,1.0839938
24,24,1.0835435
25,25,1.0831003
26,26,1.0826637
27,27,1.0822333
28,28,1.0818084
29,29,1.081389
30,30,1.0809745
31,31,1.0805649
32,32,1.0801605
33,33,1.0797619
34,34,1.0793695
35,35,1.0789843
36,36,1.0786067
37,37,1.0782374
38,38,1.0778769
39,39,1.0775251
40,40,1.0771823
41,41,1.0768479
42,42,1.0765219
43,43,1.0762037
44,44,1.0758932
45,45,1.07559
46,46,1.0752944
47,47,1.0750062
48,48,1.0747256
49,49,1.0744526
50,50,1.0741873
51,51,1.0739294
52,52,1.0736789
53,53,1.0734353
54,54,1.0731986
55,55,1.0729684
56,56,1.0727443
57,57,1.0725261
58,58,1.072314
59,59,1.0721079
60,60,1.0719075
61,61,1.0717129
62,62,1.0715235
63,63,1.0713394
64,64,1.0711601
65,65,1.0709856
66,66,1.0708158
67,67,1.0706506
68,68,1.0704902
69,69,1.0703347
70,70,1.0701842
71,71,1.0700388
72,72,1.0698985
73,73,1.0697634
74,74,1.0696336
75,75,1.0695091
76,76,1.0693899
77,77,1.0692763
78,78,1.0691684
79,79,1.069066
80,80,1.0689695
81,81,1.0688787
82,82,1.0687933
83,83,1.0687133
84,84,1.0686386
85,85,1.068569
86,86,1.068504
87,87,1.0684438
88,88,1.0683879
89,89,1.0683361
90,90,1.0682884
91,91,1.0682446
92,92,1.0682042
93,93,1.068167
94,94,1.068133
95,95,1.0681019
96,96,1.0680737
97,97,1.0680484
98,98,1.0680258
99,99,1.0680062
100,100,1.0679893
101,101,1.0679755
102,102,1.0679648
103,103,1.0679573
104,104,1.067953
105,105,1.067952
106,106,1.0679547
107,107,1.0679609
108,108,1.0679708
109,109,1.0679842
110,110,1.0680013
111,111,1.0680221
112,112,1.0680468
113,113,1.0680752
114,114,1.0681074
115,115,1.0681431
116,116,1.0681828
117,117,1.0682262
118,118,1.0682732
119,119,1.0683239
120,120,1.0683781
121,121,1.0684358
122,122,1.0684971
123,123,1.0685618
124,124,1.0686299
125,125,1.068701
126,126,1.0687754
127,127,1.0688529
128,128,1.0689334
129,129,1.0690167
130,130,1.069103
131,131,1.0691919
132,132,1.0692836
133,133,1.0693779
134,134,1.0694747
135,135,1.0695739
136,136,1.0696754
137,137,1.0697793
138,138,1.0698853
139,139,1.0699935
140,140,1.0701036
141,141,1.0702158
142,142,1.0703298
143,143,1.0704457
144,144,1.0705632
145,145,1.0706824
146,146,1.0708032
147,147,1.0709254
148,148,1.0710489
149,149,1.0711737
150,150,1.0712999
151,151,1.0714272
152,152,1.0715556
153,153,1.0716852
154,154,1.0718156
155,155,1.0719471
156,156,1.0720794
157,157,1.0722125
158,158,1.0723463
159,159,1.0724808
160,160,1.0726159
161,161,1.0727515
162,162,1.0728875
163,163,1.0730239
164,164,1.0731608
165,165,1.0732977
166,166,1.073435
167,167,1.0735724
168,168,1.07371
169,169,1.0738475
170,170,1.0739852
171,171,1.0741229
172,172,1.0742605
173,173,1.074398
174,174,1.0745355
175,175,1.0746728
176,176,1.07481
177,177,1.0749469
178,178,1.0750837
179,179,1.0752202
180,180,1.0753566
181,181,1.0754926
182,182,1.0756283
183,183,1.0757638
184,184,1.0758989
185,185,1.0760337
186,186,1.0761682
187,187,1.0763022
188,188,1.0764359
189,189,1.0765692
190,190,1.0767021
191,191,1.0768347
192,192,1.0769668
193,193,1.0770985
194,194,1.0772297
195,195,1.0773606
196,196,1.077491
197,197,1.077621
198,198,1.0777504
199,199,1.0778793
200,200,1.0780078
201,201,1.0781358
202,202,1.0782633
203,203,1.0783902
204,204,1.0785165
205,205,1.0786424
206,206,1.0787677
207,207,1.0788922
208,208,1.0790163
209,209,1.0791398
210,210,1.0792627
211,211,1.0793849
212,212,1.0795066
213,213,1.0796276
214,214,1.0797479
215,215,1.0798675
216,216,1.0799866
217,217,1.0801048
218,218,1.0802224
219,219,1.0803393
220,220,1.0804555
221,221,1.0805709
222,222,1.0806856
223,223,1.0807996
224,224,1.0809128
225,225,1.0810252
226,226,1.081137
227,227,1.0812479
228,228,1.0813581
229,229,1.0814675
230,230,1.0815761
231,231,1.081684
232,232,1.081791
233,233,1.0818974
234,234,1.0820029
235,235,1.0821075
236,236,1.0822114
237,237,1.0823145
238,238,1.0824168
239,239,1.0825182
240,240,1.0826188
241,241,1.0827187
242,242,1.0828177
243,243,1.0829159
244,244,1.0830134
245,245,1.08311
246,246,1.0832058
247,247,1.0833008
248,248,1.083395
249,249,1.0834883
250,250,1.0835809
251,251,1.0836726
252,252,1.0837635
253,253,1.0838536
254,254,1.0839429
255,255,1.0840315
256,256,1.0841191
257,257,1.084206
258,258,1.0842922
259,259,1.0843775
260,260,1.084462
261,261,1.0845459
262,262,1.0846288
263,263,1.084711
264,264,1.0847925
265,265,1.0848731
266,266,1.0849531
267,267,1.0850322
268,268,1.0851105
269,269,1.0851882
270,270,1.085265
271,271,1.0853412
272,272,1.0854167
273,273,1.0854913
274,274,1.0855653
275,275,1.0856385
276,276,1.085711
277,277,1.0857828
278,278,1.0858539
279,279,1.0859243
280,280,1.0859939
281,281,1.0860629
282,282,1.0861312
283,283,1.0861988
