,epochs,Hp
0,0,0.15382914
1,1,0.15374807
2,2,0.15366822
3,3,0.15358897
4,4,0.15350853
5,5,0.15343077
6,6,0.15335935
7,7,0.15329324
8,8,0.15323243
9,9,0.15317571
10,10,0.15312248
11,11,0.15307246
12,12,0.15302548
13,13,0.15298113
14,14,0.15293883
15,15,0.1528979
16,16,0.15285744
17,17,0.15281637
18,18,0.15277404
19,19,0.15273052
20,20,0.15268636
21,21,0.15264201
22,22,0.15259774
23,23,0.1525536
24,24,0.15250956
25,25,0.15246558
26,26,0.15242183
27,27,0.15237871
28,28,0.15233661
29,29,0.15229587
30,30,0.15225665
31,31,0.15221897
32,32,0.1521828
33,33,0.15214796
34,34,0.15211424
35,35,0.15208124
36,36,0.1520484
37,37,0.15201522
38,38,0.15198147
39,39,0.15194735
40,40,0.15191324
41,41,0.15187953
42,42,0.15184641
43,43,0.15181395
44,44,0.15178204
45,45,0.15175053
46,46,0.15171929
47,47,0.15168822
48,48,0.1516574
49,49,0.15162705
50,50,0.15159735
51,51,0.15156844
52,52,0.15154037
53,53,0.15151308
54,54,0.15148647
55,55,0.15146032
56,56,0.15143438
57,57,0.15140848
58,58,0.15138254
59,59,0.1513566
60,60,0.15133086
61,61,0.15130547
62,62,0.15128049
63,63,0.15125595
64,64,0.15123172
65,65,0.15120767
66,66,0.15118365
67,67,0.1511596
68,68,0.15113552
69,69,0.15111153
70,70,0.15108775
71,71,0.15106425
72,72,0.151041
73,73,0.15101792
74,74,0.15099485
75,75,0.1509717
76,76,0.15094838
77,77,0.15092497
78,78,0.15090154
79,79,0.15087819
80,80,0.15085497
81,81,0.15083185
82,82,0.15080877
83,83,0.15078565
84,84,0.15076241
85,85,0.15073895
86,86,0.15071522
87,87,0.15069108
88,88,0.15066648
89,89,0.15064128
90,90,0.15061527
91,91,0.15058823
92,92,0.1505598
93,93,0.15052947
94,94,0.15049651
95,95,0.1504597
96,96,0.15041694
97,97,0.1503642
98,98,0.15029432
99,99,0.1502026
100,100,0.15012786
101,101,0.15011373
102,102,0.15012175
103,103,0.15010858
104,104,0.15006892
105,105,0.15002327
106,106,0.15000123
107,107,0.15000694
108,108,0.1500189
109,109,0.15001261
110,110,0.14998242
111,111,0.14993674
112,112,0.14990078
113,113,0.14989845
114,114,0.1499119
115,115,0.14991188
116,116,0.14989346
117,117,0.14987713
118,118,0.14988653
119,119,0.1499119
120,120,0.1499281
121,121,0.14992619
122,122,0.14991637
123,123,0.14991784
124,124,0.14993471
125,125,0.14995177
126,126,0.1499572
127,127,0.14995468
128,128,0.14995927
129,129,0.14997904
130,130,0.15000382
131,131,0.15002099
132,132,0.1500301
133,133,0.1500411
134,134,0.15006092
135,135,0.15008421
136,136,0.15010151
137,137,0.15011108
138,138,0.15012056
139,139,0.15013789
140,140,0.15016098
141,141,0.15018168
142,142,0.15019712
143,143,0.15021262
144,144,0.15023354
145,145,0.15025763
146,146,0.1502784
147,147,0.15029377
148,148,0.15030803
149,149,0.15032588
150,150,0.15034637
151,151,0.15036504
152,152,0.15038046
153,153,0.15039593
154,154,0.1504148
155,155,0.15043607
156,156,0.15045613
157,157,0.15047322
158,158,0.15048923
159,159,0.15050653
160,160,0.15052506
161,161,0.15054268
162,162,0.15055783
163,163,0.15057097
164,164,0.15058333
165,165,0.15059528
166,166,0.15060604
167,167,0.15061446
168,168,0.1506199
169,169,0.15062246
170,170,0.15062265
171,171,0.15062112
172,172,0.1506182
173,173,0.15061413
174,174,0.150609
175,175,0.15060298
176,176,0.15059626
177,177,0.15058911
178,178,0.15058179
179,179,0.15057452
180,180,0.15056734
181,181,0.15056023
182,182,0.1505531
183,183,0.15054585
184,184,0.1505384
185,185,0.15053079
186,186,0.1505231
187,187,0.15051539
188,188,0.15050772
189,189,0.15050003
190,190,0.15049224
191,191,0.1504842
192,192,0.15047586
193,193,0.15046719
