,epochs,SY0
0,0,0.73710394
1,1,0.7367307
2,2,0.73636246
3,3,0.7359997
4,4,0.73564225
5,5,0.7352899
6,6,0.7349425
7,7,0.7346002
8,8,0.7342625
9,9,0.7339295
10,10,0.7336012
11,11,0.73327774
12,12,0.7329592
13,13,0.7326457
14,14,0.7323373
15,15,0.7320339
16,16,0.73173565
17,17,0.7314424
18,18,0.7311543
19,19,0.7308713
20,20,0.7305933
21,21,0.7303202
22,22,0.73005205
23,23,0.72978866
24,24,0.72953
25,25,0.7292759
26,26,0.7290263
27,27,0.7287811
28,28,0.7285403
29,29,0.7283038
30,30,0.7280715
31,31,0.72784346
32,32,0.72761965
33,33,0.72739995
34,34,0.72718436
35,35,0.7269727
36,36,0.7267651
37,37,0.7265613
38,38,0.7263613
39,39,0.72616494
40,40,0.7259722
41,41,0.7257829
42,42,0.7255969
43,43,0.7254141
44,44,0.7252344
45,45,0.7250576
46,46,0.7248836
47,47,0.7247123
48,48,0.7245434
49,49,0.72437674
50,50,0.72421205
51,51,0.724049
52,52,0.7238872
53,53,0.7237262
54,54,0.72356546
55,55,0.723404
56,56,0.7232406
57,57,0.7230734
58,58,0.72289914
59,59,0.72271085
60,60,0.72248995
61,61,0.72217077
62,62,0.72176003
63,63,0.72146916
64,64,0.7212285
65,65,0.7210372
66,66,0.7208904
67,67,0.72082955
68,68,0.7206947
69,69,0.72041476
70,70,0.7201107
71,71,0.7198848
72,72,0.71973693
73,73,0.7196609
74,74,0.7196076
75,75,0.7195253
76,76,0.7192726
77,77,0.7190449
78,78,0.7188605
79,79,0.7187395
80,80,0.71867186
81,81,0.71862453
82,82,0.71855533
83,83,0.71839696
84,84,0.718198
85,85,0.7180126
86,86,0.7178614
87,87,0.7177512
88,88,0.7176715
89,89,0.7176077
90,90,0.71753854
91,91,0.7174058
92,92,0.71722853
93,93,0.7170622
94,94,0.7169192
95,95,0.7167996
96,96,0.71669966
97,97,0.7166084
98,98,0.71649563
99,99,0.71634024
100,100,0.7161767
101,101,0.71602666
102,102,0.7158959
103,103,0.71578366
104,104,0.7156848
105,105,0.71558785
106,106,0.71547496
107,107,0.7153395
108,108,0.7151982
109,109,0.71506566
110,110,0.7149467
111,111,0.71483994
112,112,0.7147391
113,113,0.7146324
114,114,0.71450955
115,115,0.7143752
116,116,0.7142419
117,117,0.71411735
118,118,0.714003
119,119,0.71389544
120,120,0.7137869
121,121,0.713669
122,122,0.71354103
123,123,0.71341085
124,124,0.71328574
125,125,0.71316826
126,126,0.71305656
127,127,0.71294516
128,128,0.71282816
129,129,0.7127042
130,130,0.7125781
131,131,0.71245563
132,132,0.71233916
133,133,0.7122274
134,134,0.7121165
135,135,0.71200204
136,136,0.7118834
137,137,0.71176386
138,138,0.71164715
139,139,0.71153504
140,140,0.7114264
141,141,0.71131814
142,142,0.7112076
143,143,0.7110949
144,144,0.71098256
145,145,0.7108732
146,146,0.7107677
147,147,0.71066487
148,148,0.71056235
149,149,0.7104584
150,150,0.71035355
151,151,0.71024966
152,152,0.7101483
153,153,0.71004957
154,154,0.7099521
155,155,0.70985436
156,156,0.7097556
157,157,0.7096567
158,158,0.7095593
159,159,0.7094642
160,160,0.709371
161,161,0.7092785
162,162,0.70918596
163,163,0.70909315
164,164,0.7090011
165,165,0.7089108
166,166,0.70882255
167,167,0.70873564
168,168,0.7086493
169,169,0.7085631
170,170,0.70847744
171,171,0.708393
172,172,0.7083102
173,173,0.708229
174,174,0.7081488
175,175,0.708069
176,176,0.70798963
177,177,0.7079111
178,178,0.7078338
179,179,0.70775795
180,180,0.70768327
181,181,0.70760924
182,182,0.70753574
183,183,0.70746285
184,184,0.707391
185,185,0.7073204
186,186,0.70725095
187,187,0.70718235
188,188,0.7071143
189,189,0.70704675
190,190,0.70697993
191,191,0.70691407
192,192,0.70684916
193,193,0.706785
194,194,0.7067214
195,195,0.7066582
196,196,0.7065955
197,197,0.70653343
198,198,0.706472
199,199,0.7064112
200,200,0.7063507
201,201,0.7062903
202,202,0.7062298
203,203,0.7061691
204,204,0.7061079
205,205,0.70604557
206,206,0.7059805
207,207,0.70590943
208,208,0.7058218
209,209,0.70567274
210,210,0.70549977
211,211,0.7055016
212,212,0.7055888
213,213,0.7053503
214,214,0.7051771
215,215,0.70509535
216,216,0.70504135
217,217,0.7049334
218,218,0.7047757
219,219,0.7046461
220,220,0.70460504
221,221,0.7045927
222,222,0.70453364
223,223,0.7044108
224,224,0.70432967
225,225,0.7042343
226,226,0.70413697
227,227,0.70405155
228,228,0.7039301
229,229,0.7038055
230,230,0.7037274
231,231,0.7036878
232,232,0.70363194
233,233,0.7035476
234,234,0.7034626
235,235,0.70337766
236,236,0.7032974
237,237,0.70323175
238,238,0.70318323
239,239,0.70314366
240,240,0.7030974
241,241,0.7030354
242,242,0.7029657
243,243,0.70290387
244,244,0.70285887
245,245,0.70282656
246,246,0.7027927
247,247,0.70274365
248,248,0.702684
249,249,0.70263076
250,250,0.7025931
251,251,0.7025684
252,252,0.70254546
253,253,0.70251346
254,254,0.7024733
255,255,0.7024355
256,256,0.70240796
257,257,0.7023903
258,258,0.70237523
259,259,0.70235324
260,260,0.7023229
261,261,0.70229226
262,262,0.7022686
263,263,0.7022525
264,264,0.7022382
265,265,0.7022186
266,266,0.7021929
267,267,0.70216733
268,268,0.7021471
269,269,0.7021323
270,270,0.7021179
271,271,0.70209885
272,272,0.70207494
273,273,0.70205104
274,274,0.7020314
275,275,0.70201606
276,276,0.7020014
277,277,0.7019835
278,278,0.7019625
279,279,0.701942
280,280,0.7019253
281,281,0.7019121
282,282,0.70189923
283,283,0.7018832
284,284,0.701864
285,285,0.70184493
286,286,0.7018286
287,287,0.70181495
288,288,0.7018014
289,289,0.7017862
290,290,0.70176995
291,291,0.7017553
292,292,0.70174414
293,293,0.7017361
294,294,0.7017289
295,295,0.7017208
296,296,0.7017119
297,297,0.70170385
298,298,0.7016975
299,299,0.7016923
300,300,0.70168626
301,301,0.70167834
302,302,0.701669
303,303,0.70165986
304,304,0.7016515
305,305,0.70164335
306,306,0.70163417
307,307,0.7016235
308,308,0.70161235
309,309,0.70160186
310,310,0.7015923
311,311,0.7015829
312,312,0.7015728
313,313,0.70156187
314,314,0.7015512
315,315,0.70154166
316,316,0.70153326
317,317,0.7015255
318,318,0.7015178
319,319,0.7015105
320,320,0.7015041
321,321,0.701499
322,322,0.7014948
323,323,0.701491
324,324,0.70148695
325,325,0.7014828
326,326,0.70147884
327,327,0.7014754
328,328,0.70147204
329,329,0.70146847
330,330,0.7014645
331,331,0.7014604
332,332,0.70145667
333,333,0.70145327
334,334,0.70145
335,335,0.7014465
336,336,0.7014427
337,337,0.70143884
338,338,0.70143515
339,339,0.7014315
340,340,0.7014277
341,341,0.7014236
342,342,0.7014192
343,343,0.7014147
344,344,0.7014104
345,345,0.7014061
346,346,0.7014016
347,347,0.7013968
348,348,0.7013918
349,349,0.70138675
350,350,0.70138156
351,351,0.70137614
352,352,0.7013705
353,353,0.7013644
354,354,0.701358
355,355,0.7013513
356,356,0.7013445
357,357,0.7013379
358,358,0.7013315
359,359,0.7013255
360,360,0.7013196
361,361,0.7013142
362,362,0.70130944
363,363,0.70130557
364,364,0.70130277
365,365,0.7013011
366,366,0.7013002
367,367,0.7012998
368,368,0.70129955
369,369,0.70129955
370,370,0.70129997
371,371,0.70130074
372,372,0.7013017
373,373,0.7013027
374,374,0.7013035
375,375,0.7013041
376,376,0.7013046
377,377,0.701305
378,378,0.70130503
379,379,0.7013048
380,380,0.7013042
381,381,0.7013033
382,382,0.70130223
383,383,0.7013009
384,384,0.70129925
385,385,0.70129734
386,386,0.7012953
387,387,0.7012933
388,388,0.70129126
389,389,0.70128906
390,390,0.70128673
391,391,0.7012843
392,392,0.7012818
393,393,0.7012792
394,394,0.7012766
395,395,0.70127386
396,396,0.701271
397,397,0.7012682
398,398,0.7012653
399,399,0.70126235
400,400,0.7012594
401,401,0.7012563
402,402,0.7012531
403,403,0.7012499
404,404,0.70124674
405,405,0.7012435
406,406,0.7012402
407,407,0.70123684
408,408,0.7012335
409,409,0.70123017
410,410,0.70122683
411,411,0.7012235
412,412,0.7012201
413,413,0.7012167
414,414,0.7012133
415,415,0.70120984
416,416,0.70120627
417,417,0.7012027
418,418,0.701199
419,419,0.7011952
420,420,0.7011912
421,421,0.701187
422,422,0.7011825
423,423,0.7011775
424,424,0.70117193
425,425,0.70116574
426,426,0.7011593
427,427,0.701153
428,428,0.70114726
429,429,0.7011418
430,430,0.70113635
431,431,0.7011314
432,432,0.70112854
433,433,0.701129
434,434,0.7011315
435,435,0.7011341
436,436,0.7011365
437,437,0.7011405
438,438,0.7011463
439,439,0.7011524
440,440,0.70115715
441,441,0.7011611
442,442,0.7011652
443,443,0.7011696
444,444,0.7011735
445,445,0.70117664
446,446,0.7011791
447,447,0.7011806
448,448,0.7011811
