,epochs,mu
0,0,0.3673578
1,1,0.36717585
2,2,0.36699608
3,3,0.36681974
4,4,0.36664847
5,5,0.36648425
6,6,0.36632946
7,7,0.36618674
8,8,0.36605877
9,9,0.3659481
10,10,0.36585674
11,11,0.36578593
12,12,0.36573595
13,13,0.36570624
14,14,0.3656955
15,15,0.36570185
16,16,0.36572316
17,17,0.36575705
18,18,0.36580116
19,19,0.365853
20,20,0.36591026
21,21,0.36597064
22,22,0.36603191
23,23,0.36609197
24,24,0.36614883
25,25,0.3662008
26,26,0.36624637
27,27,0.36628437
28,28,0.36631402
29,29,0.36633483
30,30,0.3663468
31,31,0.3663501
32,32,0.3663454
33,33,0.3663335
34,34,0.3663155
35,35,0.3662926
36,36,0.36626604
37,37,0.36623722
38,38,0.36620748
39,39,0.3661781
40,40,0.36615026
41,41,0.36612505
42,42,0.36610332
43,43,0.36608574
44,44,0.3660727
45,45,0.3660645
46,46,0.36606103
47,47,0.36606207
48,48,0.3660672
49,49,0.36607584
50,50,0.36608732
51,51,0.36610085
52,52,0.36611563
53,53,0.36613083
54,54,0.36614573
55,55,0.3661596
56,56,0.3661718
57,57,0.36618197
58,58,0.36618972
59,59,0.36619484
60,60,0.36619735
61,61,0.3661973
62,62,0.36619493
63,63,0.36619058
64,64,0.3661846
65,65,0.36617747
66,66,0.36616972
67,67,0.36616173
68,68,0.366154
69,69,0.36614692
70,70,0.36614084
71,71,0.36613598
72,72,0.3661325
73,73,0.3661305
74,74,0.36612993
75,75,0.36613077
76,76,0.36613277
77,77,0.36613575
78,78,0.3661394
79,79,0.36614355
80,80,0.36614782
81,81,0.366152
82,82,0.36615583
83,83,0.3661591
84,84,0.36616167
85,85,0.36616346
86,86,0.36616445
87,87,0.36616457
88,88,0.36616394
89,89,0.3661627
90,90,0.3661609
91,91,0.36615875
92,92,0.36615643
93,93,0.36615413
94,94,0.36615193
95,95,0.36615
96,96,0.3661484
97,97,0.36614725
98,98,0.36614656
99,99,0.36614636
100,100,0.3661466
101,101,0.36614722
102,102,0.36614817
103,103,0.36614934
104,104,0.3661506
105,105,0.36615187
106,106,0.36615312
107,107,0.36615422
108,108,0.3661551
109,109,0.3661557
110,110,0.36615604
111,111,0.36615613
112,112,0.36615595
113,113,0.36615556
114,114,0.366155
115,115,0.36615434
116,116,0.36615366
117,117,0.36615294
118,118,0.3661523
119,119,0.36615172
120,120,0.3661513
121,121,0.36615098
122,122,0.36615086
123,123,0.3661509
124,124,0.36615103
125,125,0.3661513
126,126,0.36615163
127,127,0.36615202
128,128,0.3661524
129,129,0.36615276
130,130,0.36615312
131,131,0.3661534
132,132,0.3661536
133,133,0.36615375
134,134,0.36615375
135,135,0.3661537
136,136,0.36615357
137,137,0.3661534
138,138,0.36615318
139,139,0.3661529
140,140,0.36615267
141,141,0.36615244
142,142,0.3661523
143,143,0.36615217
144,144,0.3661521
145,145,0.3661521
146,146,0.36615214
147,147,0.36615223
148,148,0.36615235
149,149,0.36615247
150,150,0.3661526
151,151,0.36615276
152,152,0.3661529
153,153,0.366153
154,154,0.36615303
155,155,0.3661531
156,156,0.3661531
157,157,0.36615303
158,158,0.36615294
159,159,0.36615285
160,160,0.36615276
161,161,0.3661527
162,162,0.3661526
163,163,0.36615255
164,164,0.36615252
165,165,0.3661525
166,166,0.3661525
167,167,0.36615252
168,168,0.36615252
169,169,0.36615258
170,170,0.3661526
171,171,0.36615267
172,172,0.3661527
173,173,0.36615276
174,174,0.36615282
175,175,0.36615285
176,176,0.36615285
177,177,0.36615285
178,178,0.36615285
179,179,0.36615282
180,180,0.36615276
181,181,0.36615273
182,182,0.3661527
183,183,0.36615264
184,184,0.3661526
185,185,0.3661526
186,186,0.3661526
187,187,0.3661526
188,188,0.3661526
189,189,0.36615264
190,190,0.36615267
191,191,0.3661527
192,192,0.3661527
193,193,0.36615273
194,194,0.36615273
195,195,0.36615273
196,196,0.36615273
197,197,0.36615273
198,198,0.36615273
199,199,0.36615273
200,200,0.36615273
201,201,0.36615273
202,202,0.36615273
203,203,0.3661527
204,204,0.3661527
205,205,0.3661527
206,206,0.3661527
207,207,0.3661527
208,208,0.3661527
209,209,0.3661527
210,210,0.3661527
211,211,0.3661527
212,212,0.3661527
213,213,0.3661527
214,214,0.3661527
215,215,0.3661527
216,216,0.3661527
217,217,0.3661527
218,218,0.3661527
219,219,0.3661527
220,220,0.3661527
221,221,0.3661527
222,222,0.3661527
223,223,0.3661527
224,224,0.3661527
225,225,0.3661527
226,226,0.3661527
227,227,0.3661527
228,228,0.3661527
229,229,0.3661527
230,230,0.3661527
231,231,0.3661527
232,232,0.3661527
233,233,0.3661527
234,234,0.3661527
235,235,0.3661527
236,236,0.3661527
237,237,0.3661527
238,238,0.3661527
239,239,0.3661527
240,240,0.3661527
241,241,0.3661527
242,242,0.3661527
243,243,0.3661527
244,244,0.3661527
245,245,0.3661527
