,epochs,Hp
0,0,0.21787897
1,1,0.21782576
2,2,0.21774587
3,3,0.21768099
4,4,0.21763034
5,5,0.2175907
6,6,0.21756189
7,7,0.21754244
8,8,0.21752979
9,9,0.21752177
10,10,0.21751727
11,11,0.21751563
12,12,0.21751657
13,13,0.21752
14,14,0.21752584
15,15,0.21753378
16,16,0.2175432
17,17,0.21755351
18,18,0.21756464
19,19,0.21757711
20,20,0.21759145
21,21,0.2176079
22,22,0.21762644
23,23,0.21764685
24,24,0.2176687
25,25,0.21769159
26,26,0.21771532
27,27,0.21774006
28,28,0.21776605
29,29,0.21779357
30,30,0.21782278
31,31,0.21785346
32,32,0.21788476
33,33,0.21791539
34,34,0.21794409
35,35,0.21796982
36,36,0.21799181
37,37,0.21800984
38,38,0.21802443
39,39,0.21803658
40,40,0.21804717
41,41,0.21805711
42,42,0.21806726
43,43,0.21807814
44,44,0.21808971
45,45,0.21810162
46,46,0.21811321
47,47,0.21812397
48,48,0.21813357
49,49,0.21814185
50,50,0.21814883
51,51,0.21815434
52,52,0.21815829
53,53,0.21816088
54,54,0.2181628
55,55,0.21816473
56,56,0.21816699
57,57,0.2181697
58,58,0.21817283
59,59,0.2181763
60,60,0.21818009
61,61,0.21818416
62,62,0.21818848
63,63,0.21819288
64,64,0.21819715
65,65,0.21820119
66,66,0.21820502
67,67,0.21820877
68,68,0.21821246
69,69,0.21821602
70,70,0.21821941
71,71,0.2182228
72,72,0.21822631
73,73,0.21823005
74,74,0.21823396
75,75,0.21823797
76,76,0.21824206
77,77,0.21824625
78,78,0.2182505
79,79,0.21825464
80,80,0.21825853
81,81,0.21826218
82,82,0.21826567
83,83,0.21826908
84,84,0.21827248
85,85,0.21827592
86,86,0.21827957
87,87,0.21828353
88,88,0.2182879
89,89,0.21829261
90,90,0.21829759
91,91,0.21830282
92,92,0.21830821
93,93,0.2183137
94,94,0.21831915
95,95,0.21832453
96,96,0.21832983
97,97,0.21833514
98,98,0.21834044
99,99,0.21834579
100,100,0.21835122
101,101,0.21835679
102,102,0.21836253
103,103,0.21836837
104,104,0.21837428
105,105,0.21838023
106,106,0.2183862
107,107,0.21839213
108,108,0.21839803
109,109,0.21840389
110,110,0.21840973
111,111,0.2184156
112,112,0.21842152
113,113,0.2184275
114,114,0.21843353
115,115,0.21843964
116,116,0.21844587
117,117,0.21845216
118,118,0.21845853
119,119,0.21846499
120,120,0.21847151
121,121,0.21847813
122,122,0.21848482
123,123,0.21849158
124,124,0.21849838
125,125,0.21850523
126,126,0.2185121
127,127,0.21851902
128,128,0.21852596
129,129,0.21853295
130,130,0.21854
131,131,0.2185471
132,132,0.21855429
133,133,0.21856153
134,134,0.2185688
135,135,0.21857612
136,136,0.21858343
137,137,0.21859077
138,138,0.21859808
139,139,0.2186054
140,140,0.21861272
141,141,0.21862002
142,142,0.21862733
143,143,0.21863465
144,144,0.218642
145,145,0.21864934
146,146,0.21865672
147,147,0.21866412
148,148,0.21867156
149,149,0.21867903
150,150,0.21868652
151,151,0.21869403
152,152,0.21870159
153,153,0.21870914
154,154,0.2187167
155,155,0.21872428
156,156,0.21873185
157,157,0.21873942
158,158,0.21874699
159,159,0.21875457
160,160,0.21876217
161,161,0.21876977
162,162,0.21877737
163,163,0.21878496
164,164,0.21879254
165,165,0.21880011
166,166,0.2188077
167,167,0.21881528
168,168,0.2188229
169,169,0.21883057
170,170,0.21883832
171,171,0.2188462
172,172,0.2188542
173,173,0.21886234
174,174,0.21887062
175,175,0.21887903
176,176,0.21888754
177,177,0.21889614
178,178,0.2189048
179,179,0.21891348
