,epochs,SY0
0,0,0.6765938
1,1,0.67693657
2,2,0.67727375
3,3,0.6776048
4,4,0.6779308
5,5,0.678251
6,6,0.6785651
7,7,0.6788732
8,8,0.6791753
9,9,0.6794716
10,10,0.6797625
11,11,0.68004936
12,12,0.6803345
13,13,0.6806206
14,14,0.6809094
15,15,0.6812015
16,16,0.6814969
17,17,0.68179566
18,18,0.6820976
19,19,0.6824021
20,20,0.68270785
21,21,0.68301266
22,22,0.6833138
23,23,0.6836075
24,24,0.68388987
25,25,0.6841575
26,26,0.6844081
27,27,0.6846402
28,28,0.6848537
29,29,0.6850507
30,30,0.6852351
31,31,0.68540984
32,32,0.68557644
33,33,0.6857348
34,34,0.6858832
35,35,0.6860193
36,36,0.6861406
37,37,0.6862456
38,38,0.6863342
39,39,0.68640786
40,40,0.68646896
41,41,0.686519
42,42,0.6865586
43,43,0.6865873
44,44,0.6866044
45,45,0.6866092
46,46,0.6866009
47,47,0.6865785
48,48,0.6865407
49,49,0.68648607
50,50,0.68641317
51,51,0.68632156
52,52,0.6862119
53,53,0.6860866
54,54,0.6859495
55,55,0.68580496
56,56,0.6856571
57,57,0.68550867
58,58,0.68536043
59,59,0.6852116
60,60,0.68505985
61,61,0.6849029
62,62,0.68473935
63,63,0.6845695
64,64,0.6843955
65,65,0.6842206
66,66,0.68404794
67,67,0.68388003
68,68,0.68371797
69,69,0.68356186
70,70,0.68341076
71,71,0.68326336
72,72,0.68311816
73,73,0.6829741
74,74,0.6828306
75,75,0.68268764
76,76,0.682546
77,77,0.6824068
78,78,0.6822709
79,79,0.6821389
80,80,0.682011
81,81,0.6818863
82,82,0.6817636
83,83,0.6816413
84,84,0.6815183
85,85,0.6813941
86,86,0.6812687
87,87,0.68114245
88,88,0.6810159
89,89,0.6808893
90,90,0.68076277
91,91,0.6806359
92,92,0.6805084
93,93,0.6803794
94,94,0.6802485
95,95,0.6801154
96,96,0.6799802
97,97,0.67984325
98,98,0.67970484
99,99,0.6795654
100,100,0.6794251
101,101,0.679284
102,102,0.67914164
103,103,0.678998
104,104,0.6788528
105,105,0.678706
106,106,0.6785577
107,107,0.6784082
108,108,0.6782577
109,109,0.6781064
110,110,0.6779545
111,111,0.6778019
112,112,0.6776487
113,113,0.6774948
114,114,0.6773403
115,115,0.6771853
116,116,0.67702985
117,117,0.6768742
118,118,0.67671865
119,119,0.67656314
120,120,0.676408
121,121,0.67625326
122,122,0.6760992
123,123,0.6759458
124,124,0.67579335
125,125,0.6756421
126,126,0.67549205
127,127,0.6753436
128,128,0.6751969
129,129,0.67505205
130,130,0.6749093
131,131,0.6747688
132,132,0.67463076
133,133,0.6744953
134,134,0.6743625
135,135,0.6742324
136,136,0.6741052
137,137,0.67398083
138,138,0.6738593
139,139,0.6737406
140,140,0.67362475
141,141,0.6735117
142,142,0.6734013
143,143,0.6732937
144,144,0.6731887
145,145,0.6730862
146,146,0.6729863
147,147,0.6728888
148,148,0.6727937
149,149,0.6727009
150,150,0.6726103
151,151,0.6725219
152,152,0.67243564
153,153,0.67235154
154,154,0.67226946
155,155,0.6721894
156,156,0.6721114
157,157,0.6720353
158,158,0.67196107
159,159,0.67188877
160,160,0.67181826
161,161,0.67174965
162,162,0.6716828
163,163,0.6716177
164,164,0.6715543
165,165,0.67149264
166,166,0.6714327
167,167,0.6713744
168,168,0.67131776
169,169,0.6712627
170,170,0.6712092
171,171,0.67115736
172,172,0.67110693
173,173,0.6710581
174,174,0.6710108
175,175,0.67096496
176,176,0.67092055
177,177,0.6708776
178,178,0.67083603
179,179,0.6707959
180,180,0.6707571
181,181,0.6707197
182,182,0.6706836
183,183,0.6706489
184,184,0.6706154
185,185,0.6705832
186,186,0.67055225
187,187,0.67052263
188,188,0.6704942
189,189,0.670467
190,190,0.67044103
191,191,0.6704163
192,192,0.67039263
193,193,0.6703702
194,194,0.6703489
195,195,0.67032874
196,196,0.6703097
197,197,0.6702918
198,198,0.6702749
199,199,0.6702591
200,200,0.67024434
201,201,0.6702306
202,202,0.6702179
203,203,0.6702061
204,204,0.67019534
205,205,0.6701855
206,206,0.67017657
207,207,0.6701686
208,208,0.6701615
209,209,0.6701552
210,210,0.6701498
211,211,0.6701452
212,212,0.67014146
213,213,0.6701385
214,214,0.67013633
215,215,0.6701349
216,216,0.6701342
217,217,0.67013425
218,218,0.67013496
219,219,0.6701364
220,220,0.67013854
221,221,0.67014134
222,222,0.6701448
223,223,0.6701489
224,224,0.6701536
225,225,0.6701589
226,226,0.6701648
227,227,0.67017126
228,228,0.67017835
229,229,0.6701859
230,230,0.6701941
231,231,0.6702028
232,232,0.67021203
233,233,0.67022175
234,234,0.670232
235,235,0.6702427
236,236,0.6702539
237,237,0.6702655
238,238,0.6702776
239,239,0.6702901
240,240,0.67030305
241,241,0.6703164
242,242,0.67033017
243,243,0.67034435
244,244,0.6703589
245,245,0.67037386
246,246,0.6703891
247,247,0.67040473
248,248,0.6704207
249,249,0.670437
250,250,0.67045355
251,251,0.6704704
252,252,0.6704875
253,253,0.670505
254,254,0.6705227
255,255,0.6705406
256,256,0.67055875
257,257,0.67057717
258,258,0.67059577
259,259,0.67061454
260,260,0.6706335
261,261,0.6706526
262,262,0.67067194
263,263,0.6706914
264,264,0.670711
265,265,0.67073065
266,266,0.67075044
267,267,0.67077035
268,268,0.6707904
269,269,0.67081046
270,270,0.6708306
271,271,0.6708508
272,272,0.6708711
273,273,0.6708914
274,274,0.6709118
275,275,0.6709321
276,276,0.67095256
277,277,0.670973
278,278,0.67099345
279,279,0.6710139
280,280,0.6710344
281,281,0.67105484
282,282,0.67107534
283,283,0.67109585
284,284,0.6711163
285,285,0.6711368
286,286,0.67115736
287,287,0.67117786
288,288,0.67119837
289,289,0.6712189
290,290,0.6712394
291,291,0.6712599
292,292,0.6712803
293,293,0.6713008
294,294,0.67132133
295,295,0.67134184
296,296,0.6713623
297,297,0.6713827
298,298,0.67140317
299,299,0.6714236
300,300,0.671444
301,301,0.6714644
302,302,0.6714848
303,303,0.67150515
304,304,0.67152554
305,305,0.6715459
306,306,0.67156625
307,307,0.67158663
308,308,0.67160696
309,309,0.6716273
310,310,0.67164767
311,311,0.671668
312,312,0.6716884
313,313,0.67170876
314,314,0.67172915
315,315,0.67174953
316,316,0.67177
317,317,0.6717905
318,318,0.671811
319,319,0.6718316
320,320,0.6718522
321,321,0.67187285
322,322,0.6718936
323,323,0.67191434
324,324,0.6719352
325,325,0.6719561
326,326,0.67197704
327,327,0.671998
328,328,0.67201906
329,329,0.6720401
330,330,0.6720611
331,331,0.67208207
332,332,0.672103
333,333,0.6721238
334,334,0.6721444
335,335,0.6721648
336,336,0.67218494
337,337,0.6722048
338,338,0.67222434
339,339,0.6722434
340,340,0.67226213
341,341,0.6722803
342,342,0.6722979
343,343,0.67231494
344,344,0.6723314
345,345,0.6723472
346,346,0.6723624
347,347,0.672377
348,348,0.6723909
349,349,0.6724042
350,350,0.672417
351,351,0.67242926
352,352,0.672441
353,353,0.6724523
354,354,0.6724632
355,355,0.6724737
356,356,0.67248404
357,357,0.6724941
358,358,0.67250407
359,359,0.6725139
360,360,0.67252374
361,361,0.6725336
362,362,0.67254347
363,363,0.6725534
364,364,0.67256355
365,365,0.67257375
366,366,0.6725842
367,367,0.6725947
368,368,0.6726054
369,369,0.67261624
370,370,0.6726272
371,371,0.6726383
372,372,0.67264944
373,373,0.6726607
374,374,0.672672
375,375,0.67268336
376,376,0.6726947
377,377,0.67270595
378,378,0.6727172
379,379,0.6727284
380,380,0.67273957
381,381,0.6727506
382,382,0.67276156
383,383,0.6727724
384,384,0.67278314
385,385,0.67279375
386,386,0.6728042
387,387,0.67281455
388,388,0.6728248
389,389,0.6728349
390,390,0.6728449
391,391,0.6728548
392,392,0.6728646
393,393,0.6728743
394,394,0.67288387
395,395,0.67289346
396,396,0.67290294
397,397,0.67291236
398,398,0.6729217
399,399,0.67293096
400,400,0.6729402
401,401,0.6729494
402,402,0.67295855
403,403,0.6729677
404,404,0.67297673
405,405,0.6729858
406,406,0.6729948
407,407,0.6730038
408,408,0.67301273
409,409,0.6730217
410,410,0.67303056
411,411,0.67303944
412,412,0.67304826
413,413,0.673057
414,414,0.6730658
415,415,0.6730745
416,416,0.6730832
417,417,0.6730918
418,418,0.6731004
419,419,0.67310894
420,420,0.6731174
421,421,0.67312586
422,422,0.67313427
423,423,0.6731427
424,424,0.67315096
425,425,0.6731592
426,426,0.6731674
427,427,0.6731755
428,428,0.67318356
429,429,0.6731916
430,430,0.6731996
431,431,0.67320746
432,432,0.6732153
433,433,0.67322314
434,434,0.6732309
435,435,0.6732385
436,436,0.67324615
437,437,0.6732537
438,438,0.6732612
439,439,0.6732687
440,440,0.67327607
441,441,0.6732834
442,442,0.67329067
443,443,0.67329794
444,444,0.6733051
445,445,0.67331225
446,446,0.67331934
447,447,0.6733264
448,448,0.6733334
449,449,0.6733404
450,450,0.6733473
451,451,0.6733541
452,452,0.67336094
453,453,0.6733677
454,454,0.6733744
455,455,0.6733811
456,456,0.6733877
457,457,0.6733943
458,458,0.6734009
459,459,0.6734073
460,460,0.67341375
461,461,0.67342013
462,462,0.6734265
463,463,0.6734328
464,464,0.6734391
465,465,0.6734453
466,466,0.6734514
467,467,0.6734575
468,468,0.6734636
469,469,0.6734696
470,470,0.67347556
471,471,0.67348146
472,472,0.6734873
473,473,0.67349315
474,474,0.67349887
475,475,0.6735046
476,476,0.67351025
477,477,0.67351586
478,478,0.6735214
479,479,0.6735269
480,480,0.6735323
481,481,0.67353773
482,482,0.67354304
483,483,0.67354834
484,484,0.6735536
485,485,0.6735587
486,486,0.67356384
487,487,0.6735689
488,488,0.67357385
489,489,0.6735788
490,490,0.6735837
491,491,0.6735885
492,492,0.6735933
493,493,0.673598
494,494,0.67360264
495,495,0.6736073
496,496,0.6736118
497,497,0.6736163
498,498,0.67362076
499,499,0.6736252
500,500,0.6736295
501,501,0.6736338
502,502,0.67363805
503,503,0.6736423
504,504,0.67364645
505,505,0.67365056
506,506,0.6736547
507,507,0.6736587
508,508,0.6736628
509,509,0.6736668
510,510,0.67367077
511,511,0.67367464
512,512,0.6736786
513,513,0.67368245
514,514,0.67368627
515,515,0.6736901
516,516,0.6736939
517,517,0.67369765
518,518,0.67370135
519,519,0.673705
520,520,0.6737087
521,521,0.6737123
522,522,0.6737159
523,523,0.67371947
524,524,0.673723
525,525,0.6737265
526,526,0.67372996
527,527,0.6737334
528,528,0.6737368
529,529,0.67374027
530,530,0.67374367
531,531,0.673747
532,532,0.67375034
533,533,0.6737536
534,534,0.6737569
535,535,0.6737602
536,536,0.6737634
537,537,0.6737666
538,538,0.67376983
539,539,0.67377305
540,540,0.6737762
541,541,0.67377937
542,542,0.6737825
543,543,0.6737856
544,544,0.6737887
545,545,0.6737918
546,546,0.67379487
547,547,0.6737979
548,548,0.673801
549,549,0.673804
550,550,0.673807
551,551,0.67381
552,552,0.673813
553,553,0.67381597
554,554,0.6738189
555,555,0.67382187
556,556,0.6738248
557,557,0.6738277
558,558,0.6738306
559,559,0.6738335
560,560,0.6738364
561,561,0.6738392
562,562,0.6738421
563,563,0.6738449
564,564,0.6738476
565,565,0.67385036
566,566,0.67385304
567,567,0.67385566
568,568,0.6738583
569,569,0.67386085
570,570,0.67386335
571,571,0.6738658
572,572,0.67386824
573,573,0.6738706
574,574,0.6738729
575,575,0.67387515
576,576,0.6738774
577,577,0.67387956
578,578,0.6738817
579,579,0.67388386
580,580,0.6738859
581,581,0.6738879
582,582,0.6738899
583,583,0.67389184
584,584,0.67389375
585,585,0.6738956
586,586,0.6738975
587,587,0.67389935
588,588,0.6739012
589,589,0.673903
590,590,0.67390484
591,591,0.6739066
592,592,0.6739085
593,593,0.6739102
594,594,0.673912
595,595,0.6739138
596,596,0.67391557
597,597,0.6739173
598,598,0.6739191
599,599,0.6739208
600,600,0.67392254
601,601,0.67392427
602,602,0.673926
603,603,0.6739277
604,604,0.6739294
605,605,0.67393106
606,606,0.6739327
607,607,0.6739343
608,608,0.6739359
609,609,0.6739375
610,610,0.67393905
611,611,0.67394066
612,612,0.6739422
613,613,0.67394376
614,614,0.67394537
615,615,0.6739469
616,616,0.67394847
617,617,0.67395
618,618,0.6739516
619,619,0.67395324
620,620,0.67395484
621,621,0.67395645
622,622,0.6739581
623,623,0.6739598
624,624,0.67396146
625,625,0.6739631
626,626,0.67396486
627,627,0.6739665
628,628,0.67396826
629,629,0.67397
630,630,0.6739717
631,631,0.67397344
632,632,0.6739752
633,633,0.673977
634,634,0.67397875
635,635,0.67398053
636,636,0.6739824
637,637,0.67398417
638,638,0.673986
639,639,0.67398787
640,640,0.6739897
641,641,0.67399156
642,642,0.6739934
643,643,0.6739953
644,644,0.6739972
645,645,0.6739991
646,646,0.67400104
647,647,0.67400295
648,648,0.674005
649,649,0.67400694
650,650,0.6740089
651,651,0.6740109
652,652,0.6740129
653,653,0.6740149
654,654,0.67401695
655,655,0.674019
656,656,0.674021
657,657,0.6740231
658,658,0.6740252
659,659,0.6740272
660,660,0.6740293
661,661,0.6740313
662,662,0.6740334
663,663,0.67403543
664,664,0.6740375
665,665,0.6740396
666,666,0.6740416
667,667,0.6740437
668,668,0.67404574
669,669,0.67404777
670,670,0.67404974
671,671,0.67405176
672,672,0.6740538
673,673,0.6740558
674,674,0.67405784
675,675,0.67405987
676,676,0.6740619
677,677,0.6740639
678,678,0.67406595
679,679,0.674068
680,680,0.67407006
681,681,0.6740721
682,682,0.67407423
683,683,0.6740763
684,684,0.6740784
685,685,0.6740805
686,686,0.67408264
687,687,0.6740847
688,688,0.6740868
689,689,0.6740889
690,690,0.6740909
691,691,0.67409295
692,692,0.6740949
693,693,0.6740969
694,694,0.6740988
695,695,0.67410064
696,696,0.6741024
697,697,0.67410415
698,698,0.67410576
699,699,0.6741074
700,700,0.6741089
701,701,0.6741104
702,702,0.67411184
703,703,0.6741132
704,704,0.6741145
705,705,0.6741158
