,epochs,mu
0,0,0.74319446
1,1,0.74282694
2,2,0.74246293
3,3,0.7421044
4,4,0.7417505
5,5,0.74140084
6,6,0.74105525
7,7,0.74071395
8,8,0.74037707
9,9,0.74004525
10,10,0.73971933
11,11,0.7393995
12,12,0.739086
13,13,0.7387794
14,14,0.7384808
15,15,0.738191
16,16,0.73791134
17,17,0.73764306
18,18,0.7373875
19,19,0.7371454
20,20,0.7369177
21,21,0.7367047
22,22,0.73650706
23,23,0.73632485
24,24,0.73615795
25,25,0.7360059
26,26,0.73586816
27,27,0.7357443
28,28,0.73563385
29,29,0.73553646
30,30,0.7354515
31,31,0.73537874
32,32,0.73531747
33,33,0.7352673
34,34,0.7352278
35,35,0.73519886
36,36,0.7351804
37,37,0.73517245
38,38,0.7351749
39,39,0.73518765
40,40,0.73521024
41,41,0.7352423
42,42,0.7352833
43,43,0.7353327
44,44,0.73538995
45,45,0.73545444
46,46,0.7355257
47,47,0.73560333
48,48,0.73568666
49,49,0.7357752
50,50,0.7358682
51,51,0.73596495
52,52,0.73606473
53,53,0.7361667
54,54,0.73627025
55,55,0.73637474
56,56,0.73647964
57,57,0.7365845
58,58,0.73668903
59,59,0.7367931
60,60,0.7368967
61,61,0.73699975
62,62,0.73710227
63,63,0.73720413
64,64,0.7373051
65,65,0.7374048
66,66,0.7375029
67,67,0.7375988
68,68,0.73769194
69,69,0.737782
70,70,0.7378687
71,71,0.73795205
72,72,0.73803186
73,73,0.7381082
74,74,0.73818105
75,75,0.7382505
76,76,0.7383165
77,77,0.7383792
78,78,0.7384387
79,79,0.7384953
80,80,0.7385491
81,81,0.7386004
82,82,0.73864925
83,83,0.73869586
84,84,0.7387402
85,85,0.7387823
86,86,0.7388223
87,87,0.73886037
88,88,0.73889667
89,89,0.7389314
90,90,0.73896486
91,91,0.7389972
92,92,0.7390287
93,93,0.7390592
94,94,0.73908895
95,95,0.73911786
96,96,0.73914605
97,97,0.73917353
98,98,0.73920053
99,99,0.7392271
100,100,0.73925334
101,101,0.73927945
102,102,0.7393053
103,103,0.739331
104,104,0.7393566
105,105,0.739382
106,106,0.7394075
107,107,0.7394329
108,108,0.73945826
109,109,0.73948365
110,110,0.73950905
111,111,0.7395345
112,112,0.73956
113,113,0.7395856
114,114,0.7396112
115,115,0.7396369
116,116,0.73966265
117,117,0.7396884
118,118,0.7397141
119,119,0.7397397
120,120,0.73976517
121,121,0.7397905
122,122,0.73981565
123,123,0.7398406
124,124,0.7398655
125,125,0.73989016
126,126,0.73991466
127,127,0.7399389
128,128,0.73996294
129,129,0.7399867
130,130,0.74001026
131,131,0.74003357
132,132,0.7400566
133,133,0.7400792
134,134,0.7401016
135,135,0.7401235
136,136,0.7401451
137,137,0.7401661
138,138,0.74018675
139,139,0.7402069
140,140,0.74022657
141,141,0.74024576
142,142,0.74026453
143,143,0.7402828
144,144,0.7403006
145,145,0.7403179
146,146,0.7403347
147,147,0.740351
148,148,0.7403669
149,149,0.7403823
150,150,0.7403972
151,151,0.7404117
152,152,0.7404257
153,153,0.74043924
154,154,0.74045235
155,155,0.740465
156,156,0.7404771
157,157,0.7404888
158,158,0.74050003
159,159,0.7405109
160,160,0.74052125
161,161,0.7405312
162,162,0.7405407
163,163,0.7405498
164,164,0.74055845
165,165,0.7405667
166,166,0.74057454
167,167,0.740582
168,168,0.740589
169,169,0.74059564
170,170,0.74060184
171,171,0.7406076
172,172,0.740613
173,173,0.7406179
174,174,0.74062234
175,175,0.74062645
176,176,0.74063027
177,177,0.7406337
178,178,0.74063706
179,179,0.7406402
180,180,0.74064326
181,181,0.7406462
182,182,0.740649
183,183,0.7406518
184,184,0.7406545
185,185,0.74065727
186,186,0.74065995
187,187,0.74066275
188,188,0.7406656
189,189,0.7406684
190,190,0.74067116
191,191,0.7406738
192,192,0.74067634
193,193,0.74067885
194,194,0.74068123
195,195,0.7406836
196,196,0.740686
197,197,0.74068844
198,198,0.74069095
199,199,0.7406935
200,200,0.74069625
201,201,0.74069893
202,202,0.74070156
203,203,0.74070406
204,204,0.7407063
205,205,0.7407084
206,206,0.7407102
207,207,0.7407118
208,208,0.7407132
209,209,0.7407143
210,210,0.7407153
211,211,0.74071604
212,212,0.7407166
213,213,0.74071693
214,214,0.7407171
215,215,0.7407171
216,216,0.74071705
217,217,0.7407169
218,218,0.74071664
219,219,0.7407164
220,220,0.74071616
221,221,0.74071604
222,222,0.74071586
223,223,0.7407158
224,224,0.74071574
225,225,0.74071586
226,226,0.74071604
227,227,0.74071646
228,228,0.74071705
229,229,0.7407178
230,230,0.74071884
231,231,0.74072003
232,232,0.7407214
233,233,0.7407229
234,234,0.7407245
235,235,0.7407262
236,236,0.74072796
237,237,0.74072975
