,epochs,mu
0,0,0.4433148
1,1,0.443094
2,2,0.4428734
3,3,0.44265303
4,4,0.44243324
5,5,0.44221538
6,6,0.4420023
7,7,0.4417929
8,8,0.44158614
9,9,0.44138145
10,10,0.44117862
11,11,0.44097745
12,12,0.44077793
13,13,0.4405801
14,14,0.44038406
15,15,0.44019005
16,16,0.43999818
17,17,0.4398086
18,18,0.43962148
19,19,0.43943697
20,20,0.43925527
21,21,0.4390765
22,22,0.43890086
23,23,0.43872833
24,24,0.43855906
25,25,0.43839303
26,26,0.43823037
27,27,0.43807125
28,28,0.43791592
29,29,0.43776459
30,30,0.4376175
31,31,0.43747485
32,32,0.4373368
33,33,0.43720338
34,34,0.4370746
35,35,0.43695033
36,36,0.43683046
37,37,0.43671492
38,38,0.43660355
39,39,0.43649644
40,40,0.43639365
41,41,0.43629524
42,42,0.43620124
43,43,0.43611163
44,44,0.4360263
45,45,0.43594512
46,46,0.43586802
47,47,0.4357949
48,48,0.4357257
49,49,0.43566042
50,50,0.43559906
51,51,0.4355416
52,52,0.43548796
53,53,0.43543798
54,54,0.43539152
55,55,0.43534836
56,56,0.43530828
57,57,0.43527105
58,58,0.43523657
59,59,0.43520465
60,60,0.43517527
61,61,0.4351483
62,62,0.43512368
63,63,0.4351013
64,64,0.435081
65,65,0.43506274
66,66,0.43504632
67,67,0.4350317
68,68,0.43501887
69,69,0.43500772
70,70,0.4349983
71,71,0.43499058
72,72,0.43498445
73,73,0.4349798
74,74,0.43497655
75,75,0.43497458
76,76,0.43497378
77,77,0.43497407
78,78,0.43497548
79,79,0.43497792
80,80,0.4349814
81,81,0.43498582
82,82,0.4349911
83,83,0.43499714
84,84,0.4350038
85,85,0.43501097
86,86,0.43501866
87,87,0.43502668
88,88,0.43503502
89,89,0.4350436
90,90,0.43505242
91,91,0.43506134
92,92,0.43507034
93,93,0.4350794
94,94,0.4350885
95,95,0.43509763
96,96,0.43510696
97,97,0.4351167
98,98,0.4351276
99,99,0.43514183
100,100,0.4351645
101,101,0.43519738
102,102,0.43523657
103,103,0.43527666
104,104,0.43531585
105,105,0.43535727
106,106,0.43540463
107,107,0.4354587
108,108,0.435517
109,109,0.435576
110,110,0.43563384
111,111,0.43569183
112,112,0.4357528
113,113,0.43581805
114,114,0.43588528
115,115,0.43595085
116,116,0.4360136
117,117,0.43607587
118,118,0.43613973
119,119,0.43620452
120,120,0.43626776
121,121,0.43632832
122,122,0.43638766
123,123,0.43644774
124,124,0.4365084
125,125,0.4365676
126,126,0.43662363
127,127,0.43667686
128,128,0.4367288
129,129,0.43678024
130,130,0.4368302
131,131,0.43687737
132,132,0.43692178
133,133,0.43696475
134,134,0.43700713
135,135,0.43704852
136,136,0.43708774
137,137,0.4371246
138,138,0.43715984
139,139,0.4371942
140,140,0.43722743
141,141,0.43725857
142,142,0.43728748
143,143,0.4373149
144,144,0.43734163
145,145,0.43736768
146,146,0.43739235
147,147,0.43741548
148,148,0.43743774
149,149,0.43745974
150,150,0.43748137
151,151,0.43750212
152,152,0.43752182
153,153,0.4375409
154,154,0.43755972
155,155,0.4375782
156,156,0.43759596
157,157,0.43761274
158,158,0.4376289
159,159,0.43764472
160,160,0.43766028
161,161,0.43767527
162,162,0.4376895
163,163,0.43770313
164,164,0.43771636
165,165,0.43772933
166,166,0.4377419
167,167,0.43775386
168,168,0.43776497
169,169,0.43777508
170,170,0.437784
171,171,0.4377916
172,172,0.43779758
173,173,0.43780175
174,174,0.4378038
175,175,0.43780363
176,176,0.43780118
177,177,0.43779653
178,178,0.43778992
179,179,0.43778157
180,180,0.43777177
181,181,0.43776077
182,182,0.4377489
183,183,0.43773648
184,184,0.4377238
185,185,0.43771115
186,186,0.43769884
187,187,0.43768716
188,188,0.43767628
189,189,0.43766636
190,190,0.43765745
191,191,0.4376496
192,192,0.4376428
193,193,0.43763706
194,194,0.43763235
195,195,0.43762863
196,196,0.43762589
197,197,0.43762407
198,198,0.43762302
199,199,0.43762276
200,200,0.43762317
201,201,0.43762428
202,202,0.43762597
203,203,0.43762833
204,204,0.4376313
205,205,0.43763492
206,206,0.43763912
207,207,0.43764392
208,208,0.43764925
209,209,0.43765515
210,210,0.43766156
