,epochs,SY0
0,0,0.63637954
1,1,0.63605815
2,2,0.63574195
3,3,0.63543093
4,4,0.63512516
5,5,0.63482416
6,6,0.6345279
7,7,0.634236
8,8,0.6339485
9,9,0.63366514
10,10,0.6333862
11,11,0.6331116
12,12,0.6328412
13,13,0.632575
14,14,0.6323128
15,15,0.63205457
16,16,0.6318001
17,17,0.63154936
18,18,0.6313024
19,19,0.6310594
20,20,0.63082016
21,21,0.6305848
22,22,0.6303532
23,23,0.63012534
24,24,0.6299012
25,25,0.6296804
26,26,0.6294625
27,27,0.6292464
28,28,0.62903
29,29,0.6288085
30,30,0.6285707
31,31,0.62828827
32,32,0.6280287
33,33,0.6278223
34,34,0.6276499
35,35,0.6275004
36,36,0.62733245
37,37,0.62712073
38,38,0.6269032
39,39,0.62671584
40,40,0.6265584
41,41,0.62642705
42,42,0.62631977
43,43,0.6262355
44,44,0.62617064
45,45,0.6261033
46,46,0.62599134
47,47,0.62583274
48,48,0.6256604
49,49,0.62550616
50,50,0.62537634
51,51,0.6252666
52,52,0.62516725
53,53,0.6250526
54,54,0.6248921
55,55,0.62470376
56,56,0.62452334
57,57,0.62436694
58,58,0.6242376
59,59,0.62413347
60,60,0.624049
61,61,0.6239737
62,62,0.6238906
63,63,0.6237817
64,64,0.6236529
65,65,0.62352395
66,66,0.62340534
67,67,0.62329876
68,68,0.62320065
69,69,0.62310404
70,70,0.6230009
71,71,0.6228892
72,72,0.6227752
73,73,0.6226665
74,74,0.62256676
75,75,0.62247586
76,76,0.6223899
77,77,0.62230086
78,78,0.6221988
79,79,0.6220829
80,80,0.6219627
81,81,0.6218469
82,82,0.6217391
83,83,0.62163836
84,84,0.6215408
85,85,0.62144184
86,86,0.6213404
87,87,0.62123924
88,88,0.6211423
89,89,0.62105095
90,90,0.6209636
91,91,0.62087643
92,92,0.6207857
93,93,0.6206911
94,94,0.62059474
95,95,0.6204983
96,96,0.6204015
97,97,0.6203035
98,98,0.62020534
99,99,0.62010944
100,100,0.62001765
101,101,0.6199295
102,102,0.6198424
103,103,0.61975384
104,104,0.6196632
105,105,0.61957186
106,106,0.61948067
107,107,0.61938965
108,108,0.619299
109,109,0.6192101
110,110,0.61912435
111,111,0.6190417
112,112,0.61896044
113,113,0.61887854
114,114,0.6187952
115,115,0.6187109
116,116,0.618626
117,117,0.6185404
118,118,0.61845464
119,119,0.61837006
120,120,0.61828774
121,121,0.61820775
122,122,0.61812884
123,123,0.61805034
124,124,0.61797196
125,125,0.6178937
126,126,0.6178152
127,127,0.6177363
128,128,0.6176577
129,129,0.61758024
130,130,0.61750406
131,131,0.61742884
132,132,0.6173538
133,133,0.61727834
134,134,0.61720127
135,135,0.61711985
136,136,0.6170271
137,137,0.61689603
138,138,0.61664057
139,139,0.6165077
140,140,0.616524
141,141,0.6166094
142,142,0.61654377
143,143,0.61637354
144,144,0.6162464
145,145,0.6161905
146,146,0.6161845
147,147,0.6161744
148,148,0.6160704
149,149,0.6159268
150,150,0.6158149
151,151,0.61575985
152,152,0.61576056
153,153,0.6157762
154,154,0.6157222
155,155,0.61560667
156,156,0.61559
157,157,0.6155668
158,158,0.61545587
159,159,0.6153491
160,160,0.61529994
161,161,0.6152711
162,162,0.6152133
163,163,0.61512613
164,164,0.615057
165,165,0.6150307
166,166,0.6150211
167,167,0.61497575
168,168,0.6149005
169,169,0.6148389
170,170,0.61479837
171,171,0.6147654
172,172,0.6147171
173,173,0.6146519
174,174,0.6145911
175,175,0.6145456
176,176,0.6145103
177,177,0.6144684
178,178,0.6144079
179,179,0.6143396
180,180,0.6142773
181,181,0.61422503
182,182,0.6141787
183,183,0.6141297
184,184,0.61407125
185,185,0.614005
186,186,0.6139381
187,187,0.6138763
188,188,0.61382234
189,189,0.6137767
190,190,0.6137376
191,191,0.61370194
192,192,0.613666
193,193,0.6136268
194,194,0.61358345
195,195,0.61353856
196,196,0.61349624
197,197,0.61345905
198,198,0.61342645
199,199,0.61339515
200,200,0.6133609
201,201,0.6133215
202,202,0.6132787
203,203,0.61323595
204,204,0.613196
205,205,0.61316013
206,206,0.6131285
207,207,0.6130997
208,208,0.61307126
209,209,0.61304003
210,210,0.6130048
211,211,0.61296713
212,212,0.6129297
213,213,0.6128941
214,214,0.6128607
215,215,0.6128289
