,epochs,Hp
0,0,0.1606482
1,1,0.16073357
2,2,0.16077125
3,3,0.16081719
4,4,0.16087091
5,5,0.16093186
6,6,0.16099855
7,7,0.16106924
8,8,0.16114312
9,9,0.16121963
10,10,0.16129784
11,11,0.16137609
12,12,0.16145162
13,13,0.16152148
14,14,0.16158587
15,15,0.16164885
16,16,0.16171387
17,17,0.16178215
18,18,0.16185336
19,19,0.16192685
20,20,0.1620021
21,21,0.16207856
22,22,0.16215561
23,23,0.16223252
24,24,0.16230829
25,25,0.16238129
26,26,0.16244926
27,27,0.16251095
28,28,0.16256772
29,29,0.16262205
30,30,0.16267584
31,31,0.16273016
32,32,0.16278523
33,33,0.16284052
34,34,0.16289458
35,35,0.1629453
36,36,0.16299118
37,37,0.16303335
38,38,0.16307487
39,39,0.16311844
40,40,0.16316542
41,41,0.16321601
42,42,0.16326962
43,43,0.16332519
44,44,0.16338132
45,45,0.16343631
46,46,0.1634882
47,47,0.16353534
48,48,0.1635769
49,49,0.16361263
50,50,0.16364254
51,51,0.163667
52,52,0.1636868
53,53,0.1637029
54,54,0.16371587
55,55,0.16372578
56,56,0.16373256
57,57,0.1637362
58,58,0.16373673
59,59,0.16373424
60,60,0.16372892
61,61,0.16372125
62,62,0.1637121
63,63,0.16370228
64,64,0.16369246
65,65,0.163683
66,66,0.16367412
67,67,0.16366594
68,68,0.16365843
69,69,0.16365156
70,70,0.16364533
71,71,0.16363978
72,72,0.16363493
73,73,0.16363065
74,74,0.16362686
75,75,0.16362354
76,76,0.1636207
77,77,0.16361836
78,78,0.16361657
79,79,0.16361526
80,80,0.16361436
81,81,0.16361386
82,82,0.16361378
83,83,0.16361424
84,84,0.16361536
85,85,0.1636172
86,86,0.16361961
87,87,0.16362241
88,88,0.16362537
89,89,0.16362828
90,90,0.163631
91,91,0.1636335
92,92,0.16363573
93,93,0.16363777
94,94,0.16363966
95,95,0.16364148
96,96,0.16364329
97,97,0.16364504
98,98,0.16364674
99,99,0.16364828
100,100,0.16364963
101,101,0.1636508
102,102,0.16365182
103,103,0.16365281
104,104,0.16365385
105,105,0.16365498
106,106,0.1636563
107,107,0.1636578
108,108,0.16365953
109,109,0.1636615
110,110,0.16366373
111,111,0.16366626
112,112,0.16366912
113,113,0.16367233
114,114,0.16367593
115,115,0.16367994
116,116,0.16368432
117,117,0.16368905
118,118,0.16369408
119,119,0.16369939
120,120,0.16370498
121,121,0.16371083
122,122,0.16371697
123,123,0.16372335
124,124,0.16372995
125,125,0.16373675
126,126,0.16374373
127,127,0.16375087
128,128,0.16375819
129,129,0.16376564
130,130,0.16377322
131,131,0.16378093
132,132,0.16378875
133,133,0.16379668
134,134,0.16380471
135,135,0.16381286
136,136,0.16382115
137,137,0.16382957
138,138,0.16383815
139,139,0.16384691
140,140,0.16385584
141,141,0.16386496
142,142,0.16387425
143,143,0.16388372
144,144,0.16389334
145,145,0.16390315
146,146,0.1639131
147,147,0.16392319
148,148,0.1639334
149,149,0.16394372
150,150,0.16395414
151,151,0.16396466
152,152,0.16397527
153,153,0.16398595
154,154,0.16399671
155,155,0.16400751
156,156,0.16401838
157,157,0.1640293
158,158,0.16404028
159,159,0.16405134
160,160,0.16406243
161,161,0.16407357
162,162,0.16408476
163,163,0.164096
164,164,0.16410725
165,165,0.16411854
166,166,0.16412987
167,167,0.16414121
168,168,0.16415258
169,169,0.16416398
170,170,0.16417539
171,171,0.16418682
172,172,0.16419826
173,173,0.16420972
174,174,0.16422121
175,175,0.16423273
176,176,0.16424428
177,177,0.16425586
178,178,0.16426745
179,179,0.1642791
180,180,0.1642908
181,181,0.16430253
182,182,0.16431428
183,183,0.16432607
184,184,0.16433789
185,185,0.16434973
186,186,0.1643616
187,187,0.16437346
188,188,0.16438535
189,189,0.16439725
190,190,0.16440918
191,191,0.16442111
192,192,0.16443306
193,193,0.16444506
194,194,0.1644571
195,195,0.16446921
196,196,0.16448139
197,197,0.16449365
198,198,0.16450599
199,199,0.16451842
200,200,0.16453096
201,201,0.1645436
202,202,0.16455635
203,203,0.16456924
204,204,0.16458228
205,205,0.16459547
206,206,0.1646088
207,207,0.16462232
208,208,0.16463597
209,209,0.16464978
210,210,0.16466375
211,211,0.16467781
212,212,0.16469198
213,213,0.16470625
214,214,0.16472054
215,215,0.1647349
216,216,0.16474928
217,217,0.16476369
218,218,0.16477813
219,219,0.16479258
220,220,0.16480705
221,221,0.16482157
222,222,0.1648361
223,223,0.16485065
224,224,0.16486523
225,225,0.16487983
226,226,0.16489446
227,227,0.1649091
228,228,0.16492374
229,229,0.16493838
230,230,0.16495302
231,231,0.16496764
232,232,0.16498227
233,233,0.16499689
234,234,0.16501151
235,235,0.16502613
236,236,0.16504073
237,237,0.16505533
238,238,0.16506995
239,239,0.16508454
240,240,0.16509914
241,241,0.16511375
242,242,0.16512834
243,243,0.16514295
244,244,0.16515757
245,245,0.16517219
246,246,0.16518684
247,247,0.1652015
248,248,0.16521618
249,249,0.16523089
250,250,0.16524561
251,251,0.16526033
252,252,0.16527508
253,253,0.16528983
254,254,0.16530457
255,255,0.16531934
256,256,0.1653341
257,257,0.16534886
258,258,0.16536364
259,259,0.1653784
260,260,0.16539317
261,261,0.16540796
262,262,0.16542272
263,263,0.16543749
264,264,0.16545227
265,265,0.16546707
266,266,0.16548187
267,267,0.16549666
268,268,0.16551149
269,269,0.16552632
270,270,0.16554116
271,271,0.16555601
272,272,0.16557088
273,273,0.16558577
274,274,0.16560067
275,275,0.16561557
276,276,0.16563049
277,277,0.1656454
278,278,0.16566032
279,279,0.16567525
280,280,0.1656902
281,281,0.16570514
282,282,0.16572009
283,283,0.16573504
284,284,0.16574998
285,285,0.16576493
286,286,0.16577989
287,287,0.16579483
288,288,0.1658098
289,289,0.16582476
290,290,0.16583973
291,291,0.1658547
292,292,0.16586968
293,293,0.16588466
294,294,0.16589965
295,295,0.16591464
296,296,0.16592965
297,297,0.16594465
298,298,0.16595967
299,299,0.16597469
300,300,0.16598973
301,301,0.16600476
302,302,0.16601981
303,303,0.16603488
304,304,0.16604994
305,305,0.166065
306,306,0.16608009
307,307,0.16609518
308,308,0.16611028
309,309,0.16612537
310,310,0.16614048
311,311,0.1661556
312,312,0.16617073
313,313,0.16618586
314,314,0.166201
315,315,0.16621615
316,316,0.1662313
317,317,0.16624646
318,318,0.16626163
319,319,0.16627681
320,320,0.16629201
321,321,0.16630721
322,322,0.16632241
323,323,0.16633762
324,324,0.16635285
325,325,0.16636808
326,326,0.16638333
327,327,0.16639857
328,328,0.16641383
329,329,0.16642909
330,330,0.16644436
331,331,0.16645963
332,332,0.16647494
333,333,0.16649023
334,334,0.16650553
335,335,0.16652083
336,336,0.16653615
337,337,0.16655147
338,338,0.1665668
339,339,0.16658214
340,340,0.16659749
341,341,0.16661283
342,342,0.1666282
343,343,0.16664356
344,344,0.16665892
345,345,0.16667432
346,346,0.16668971
347,347,0.16670512
348,348,0.16672052
349,349,0.16673595
350,350,0.16675135
351,351,0.16676678
352,352,0.16678217
353,353,0.16679755
354,354,0.1668129
355,355,0.16682819
356,356,0.16684343
357,357,0.1668586
358,358,0.1668737
359,359,0.16688871
360,360,0.16690364
361,361,0.16691852
362,362,0.1669333
363,363,0.16694802
364,364,0.16696268
365,365,0.16697729
366,366,0.16699184
367,367,0.16700637
368,368,0.16702087
369,369,0.16703534
370,370,0.16704981
371,371,0.16706428
372,372,0.16707873
373,373,0.1670932
374,374,0.16710766
375,375,0.16712213
376,376,0.1671366
377,377,0.16715106
378,378,0.16716553
379,379,0.16717999
380,380,0.16719444
381,381,0.16720888
382,382,0.16722332
383,383,0.16723774
384,384,0.16725215
385,385,0.16726655
386,386,0.16728093
387,387,0.16729529
388,388,0.16730964
389,389,0.16732398
390,390,0.1673383
391,391,0.1673526
392,392,0.16736688
393,393,0.16738114
394,394,0.16739538
395,395,0.1674096
396,396,0.16742378
397,397,0.16743796
398,398,0.1674521
399,399,0.16746621
400,400,0.16748029
401,401,0.16749436
402,402,0.16750838
403,403,0.16752237
404,404,0.16753633
405,405,0.16755027
406,406,0.16756418
407,407,0.16757806
408,408,0.1675919
409,409,0.1676057
410,410,0.16761948
411,411,0.16763324
412,412,0.16764696
413,413,0.16766065
414,414,0.1676743
415,415,0.16768794
416,416,0.16770153
417,417,0.1677151
418,418,0.16772863
419,419,0.16774215
420,420,0.16775563
421,421,0.16776907
422,422,0.1677825
423,423,0.16779591
424,424,0.16780928
425,425,0.16782263
426,426,0.16783595
427,427,0.16784926
428,428,0.16786253
429,429,0.16787577
430,430,0.16788898
431,431,0.16790219
432,432,0.16791534
433,433,0.16792849
434,434,0.1679416
435,435,0.16795467
436,436,0.16796772
437,437,0.16798073
438,438,0.16799372
439,439,0.16800666
440,440,0.16801958
441,441,0.16803247
442,442,0.1680453
443,443,0.1680581
444,444,0.16807088
445,445,0.16808361
446,446,0.1680963
447,447,0.16810897
448,448,0.16812159
449,449,0.16813418
450,450,0.16814673
451,451,0.16815925
452,452,0.16817172
453,453,0.16818418
454,454,0.16819659
455,455,0.16820897
456,456,0.16822135
457,457,0.16823371
458,458,0.16824605
459,459,0.1682584
460,460,0.16827075
461,461,0.16828316
462,462,0.16829562
463,463,0.16830812
464,464,0.16832072
465,465,0.16833338
466,466,0.16834615
467,467,0.16835904
468,468,0.16837205
469,469,0.16838522
470,470,0.16839854
471,471,0.16841199
472,472,0.16842552
473,473,0.1684391
474,474,0.16845271
475,475,0.16846631
476,476,0.16847989
477,477,0.16849345
478,478,0.16850697
479,479,0.16852047
480,480,0.16853394
481,481,0.1685474
482,482,0.16856088
483,483,0.16857442
484,484,0.16858804
485,485,0.16860172
486,486,0.1686154
487,487,0.16862904
488,488,0.16864261
489,489,0.16865611
490,490,0.16866954
491,491,0.16868292
492,492,0.16869625
493,493,0.16870955
494,494,0.16872282
495,495,0.16873609
496,496,0.16874932
497,497,0.16876249
498,498,0.16877562
499,499,0.1687887
500,500,0.16880172
501,501,0.16881473
502,502,0.1688277
503,503,0.16884063
504,504,0.16885354
505,505,0.16886637
506,506,0.16887915
507,507,0.16889188
508,508,0.16890453
509,509,0.16891713
510,510,0.16892968
511,511,0.16894215
512,512,0.16895461
513,513,0.16896702
514,514,0.1689794
515,515,0.16899176
516,516,0.16900408
517,517,0.16901636
518,518,0.1690286
519,519,0.16904077
520,520,0.16905288
521,521,0.16906495
522,522,0.16907693
523,523,0.16908884
524,524,0.16910069
525,525,0.16911246
526,526,0.16912417
527,527,0.16913581
