,epochs,mu
0,0,0.44590572
1,1,0.44569102
2,2,0.44548318
3,3,0.44527417
4,4,0.44506246
5,5,0.44484964
6,6,0.444637
7,7,0.4444243
8,8,0.44421118
9,9,0.44399747
10,10,0.4437832
11,11,0.4435694
12,12,0.44335666
13,13,0.44314536
14,14,0.44293573
15,15,0.4427278
16,16,0.44252133
17,17,0.44231603
18,18,0.44211125
19,19,0.44190693
20,20,0.44170365
21,21,0.44150156
22,22,0.44130063
23,23,0.44110075
24,24,0.4409018
25,25,0.4407037
26,26,0.44050634
27,27,0.4403098
28,28,0.44011402
29,29,0.43991932
30,30,0.439726
31,31,0.43953428
32,32,0.4393444
33,33,0.43915656
34,34,0.4389708
35,35,0.4387872
36,36,0.43860564
37,37,0.43842605
38,38,0.43824857
39,39,0.4380734
40,40,0.43790063
41,41,0.43773028
42,42,0.43756232
43,43,0.43739656
44,44,0.43723288
45,45,0.4370712
46,46,0.43691137
47,47,0.43675342
48,48,0.4365975
49,49,0.43644363
50,50,0.43629193
51,51,0.43614247
52,52,0.43599528
53,53,0.43585035
54,54,0.43570763
55,55,0.43556708
56,56,0.4354288
57,57,0.43529278
58,58,0.43515912
59,59,0.4350278
60,60,0.43489888
61,61,0.43477225
62,62,0.43464786
63,63,0.43452564
64,64,0.43440557
65,65,0.4342876
66,66,0.4341719
67,67,0.4340584
68,68,0.4339472
69,69,0.43383834
70,70,0.4337318
71,71,0.43362755
72,72,0.43352556
73,73,0.4334259
74,74,0.43332854
75,75,0.4332335
76,76,0.43314078
77,77,0.43305036
78,78,0.4329622
79,79,0.43287626
80,80,0.43279243
81,81,0.43271065
82,82,0.4326309
83,83,0.43255317
84,84,0.43247747
85,85,0.43240374
86,86,0.43233198
87,87,0.43226215
88,88,0.43219426
89,89,0.43212825
90,90,0.43206412
91,91,0.4320019
92,92,0.43194154
93,93,0.43188307
94,94,0.43182644
95,95,0.43177164
96,96,0.43171862
97,97,0.43166727
98,98,0.4316176
99,99,0.43156955
100,100,0.4315231
101,101,0.4314782
102,102,0.43143484
103,103,0.43139294
104,104,0.43135244
105,105,0.43131337
106,106,0.4312757
107,107,0.43123934
108,108,0.43120435
109,109,0.43117064
