,epochs,mu
0,0,0.5339553
1,1,0.5336898
2,2,0.53342533
3,3,0.53316647
4,4,0.5329307
5,5,0.53270626
6,6,0.53247935
7,7,0.5322566
8,8,0.532051
9,9,0.531879
10,10,0.5317496
11,11,0.5316639
12,12,0.53161955
13,13,0.53161305
14,14,0.5316396
15,15,0.53169334
16,16,0.53176796
17,17,0.5318574
18,18,0.53195614
19,19,0.5320588
20,20,0.53216016
21,21,0.53225684
22,22,0.5323475
23,23,0.5324317
24,24,0.5325095
25,25,0.5325812
26,26,0.53264755
27,27,0.5327092
28,28,0.5327663
29,29,0.53281784
30,30,0.53286195
31,31,0.5328969
32,32,0.5329219
33,33,0.53293765
34,34,0.5329454
35,35,0.5329467
36,36,0.5329429
37,37,0.53293467
38,38,0.532922
39,39,0.5329041
40,40,0.5328794
41,41,0.5328464
42,42,0.5328046
43,43,0.5327552
44,44,0.5327009
45,45,0.5326453
46,46,0.5325919
47,47,0.53254336
48,48,0.5325014
49,49,0.5324666
50,50,0.5324382
51,51,0.5324152
52,52,0.5323965
53,53,0.5323819
54,54,0.5323715
55,55,0.5323655
56,56,0.5323634
57,57,0.5323646
58,58,0.53236806
59,59,0.5323728
60,60,0.5323781
61,61,0.532384
62,62,0.53239065
63,63,0.5323982
64,64,0.53240657
65,65,0.5324149
66,66,0.532423
67,67,0.5324309
68,68,0.5324393
69,69,0.5324491
70,70,0.5324603
71,71,0.53247184
72,72,0.5324823
73,73,0.5324904
74,74,0.53249544
75,75,0.5324977
76,76,0.53249806
77,77,0.5324973
78,78,0.5324961
79,79,0.53249466
80,80,0.5324933
81,81,0.5324919
82,82,0.5324906
83,83,0.5324893
84,84,0.5324877
85,85,0.53248566
86,86,0.53248286
87,87,0.5324794
88,88,0.5324745
89,89,0.5324689
90,90,0.53246105
91,91,0.5324529
92,92,0.5324435
93,93,0.5324345
94,94,0.5324266
95,95,0.5324165
96,96,0.5324077
97,97,0.5324014
98,98,0.5323855
99,99,0.53235316
100,100,0.5323151
101,101,0.5322857
102,102,0.53226846
103,103,0.5322641
104,104,0.53227586
105,105,0.53230697
106,106,0.5323554
107,107,0.53241
108,108,0.5324606
109,109,0.53250796
110,110,0.5325581
111,111,0.5326107
112,112,0.5326627
113,113,0.5327111
114,114,0.53275377
115,115,0.5327881
116,116,0.53280926
117,117,0.53281206
118,118,0.5327965
119,119,0.5327686
120,120,0.5327352
121,121,0.53270084
122,122,0.53266835
123,123,0.53263867
124,124,0.5326108
125,125,0.5325822
126,126,0.5325492
127,127,0.5325091
128,128,0.5324642
129,129,0.5324198
130,130,0.53237987
131,131,0.5323465
132,132,0.5323205
133,133,0.5323007
134,134,0.5322856
135,135,0.53227484
136,136,0.53227067
137,137,0.5322751
138,138,0.5322886
139,139,0.5323095
140,140,0.5323342
141,141,0.53235906
142,142,0.5323813
143,143,0.5324005
144,144,0.53241706
145,145,0.5324311
146,146,0.53244185
147,147,0.53244776
148,148,0.5324479
149,149,0.5324431
150,150,0.5324358
151,151,0.5324277
152,152,0.53241974
153,153,0.53241104
154,154,0.53240085
155,155,0.53238946
156,156,0.5323783
157,157,0.5323691
158,158,0.5323624
159,159,0.53235805
160,160,0.5323553
161,161,0.532354
162,162,0.5323545
163,163,0.5323573
164,164,0.5323622
165,165,0.5323685
166,166,0.532375
167,167,0.53238046
168,168,0.5323846
169,169,0.5323871
170,170,0.5323881
171,171,0.5323876
172,172,0.5323854
173,173,0.53238165
174,174,0.53237677
175,175,0.5323715
176,176,0.53236693
177,177,0.5323633
178,178,0.5323607
179,179,0.5323591
180,180,0.53235865
181,181,0.53235954
182,182,0.53236187
183,183,0.53236514
184,184,0.5323688
185,185,0.5323721
186,186,0.53237504
187,187,0.5323775
188,188,0.5323794
189,189,0.5323806
190,190,0.5323807
191,191,0.53237987
192,192,0.5323784
193,193,0.5323765
194,194,0.5323755
195,195,0.53237444
196,196,0.53237337
197,197,0.5323723
198,198,0.5323713
199,199,0.5323703
200,200,0.53236943
201,201,0.53236866
202,202,0.5323681
203,203,0.5323677
204,204,0.53236747
205,205,0.53236735
206,206,0.5323673
207,207,0.5323673
208,208,0.53236735
209,209,0.53236747
210,210,0.5323676
211,211,0.5323677
212,212,0.5323679
213,213,0.53236794
214,214,0.5323679
215,215,0.5323677
216,216,0.5323675
217,217,0.5323673
218,218,0.53236705
219,219,0.5323668
220,220,0.53236645
221,221,0.53236616
222,222,0.53236574
223,223,0.5323653
224,224,0.5323649
225,225,0.5323644
226,226,0.532364
227,227,0.5323636
228,228,0.53236324
229,229,0.53236294
230,230,0.53236264
231,231,0.53236246
232,232,0.53236234
233,233,0.5323623
234,234,0.5323623
235,235,0.53236234
236,236,0.5323624
237,237,0.5323625
238,238,0.53236264
239,239,0.5323627
240,240,0.53236276
241,241,0.53236276
242,242,0.53236276
243,243,0.5323627
244,244,0.5323626
245,245,0.53236246
246,246,0.5323623
247,247,0.5323621
248,248,0.53236187
249,249,0.53236157
250,250,0.5323614
251,251,0.5323612
252,252,0.53236115
253,253,0.53236115
254,254,0.53236127
255,255,0.53236145
256,256,0.53236175
257,257,0.53236216
258,258,0.5323626
259,259,0.53236306
260,260,0.5323634
261,261,0.5323637
262,262,0.53236395
263,263,0.53236395
264,264,0.53236383
265,265,0.5323635
266,266,0.53236306
267,267,0.5323625
268,268,0.532362
269,269,0.5323613
270,270,0.5323607
271,271,0.53236014
272,272,0.53235966
273,273,0.53235936
274,274,0.53235924
275,275,0.5323593
276,276,0.53235954
277,277,0.53236
278,278,0.5323606
279,279,0.5323614
280,280,0.5323623
281,281,0.53236324
282,282,0.5323642
283,283,0.5323651
284,284,0.5323659
285,285,0.5323666
286,286,0.53236717
287,287,0.5323676
288,288,0.532368
289,289,0.53236824
290,290,0.5323684
291,291,0.53236854
292,292,0.5323686
293,293,0.53236866
294,294,0.53236866
295,295,0.5323686
296,296,0.5323685
297,297,0.53236824
298,298,0.5323679
299,299,0.53236735
300,300,0.5323667
301,301,0.53236604
302,302,0.53236526
303,303,0.53236455
304,304,0.532364
305,305,0.5323636
306,306,0.5323634
307,307,0.5323634
308,308,0.53236353
309,309,0.5323637
310,310,0.532364
311,311,0.53236437
312,312,0.5323649
313,313,0.53236556
314,314,0.53236645
315,315,0.53236747
316,316,0.5323686
317,317,0.5323699
318,318,0.5323713
319,319,0.53237283
320,320,0.5323743
321,321,0.5323758
322,322,0.53237724
323,323,0.5323786
324,324,0.5323798
325,325,0.5323809
326,326,0.5323818
327,327,0.53238255
328,328,0.5323831
329,329,0.5323834
330,330,0.53238356
331,331,0.53238356
332,332,0.53238344
333,333,0.5323833
334,334,0.5323832
335,335,0.532383
336,336,0.53238285
337,337,0.53238267
338,338,0.5323824
339,339,0.53238225
340,340,0.5323821
341,341,0.5323819
342,342,0.5323818
343,343,0.53238165
344,344,0.5323816
345,345,0.5323816
346,346,0.53238165
347,347,0.5323818
348,348,0.53238195
349,349,0.53238225
350,350,0.5323826
351,351,0.53238297
352,352,0.5323834
353,353,0.53238386
354,354,0.53238434
355,355,0.5323849
356,356,0.53238535
357,357,0.5323858
358,358,0.5323861
359,359,0.53238636
360,360,0.5323866
361,361,0.53238666
362,362,0.53238666
363,363,0.5323866
364,364,0.5323864
365,365,0.53238624
366,366,0.532386
367,367,0.5323857
368,368,0.53238535
369,369,0.532385
370,370,0.5323846
371,371,0.5323841
372,372,0.5323837
373,373,0.5323832
374,374,0.53238285
375,375,0.53238255
376,376,0.53238225
377,377,0.532382
378,378,0.53238183
379,379,0.5323817
380,380,0.5323816
381,381,0.5323815
382,382,0.5323815
383,383,0.5323815
384,384,0.5323815
385,385,0.5323816
386,386,0.5323816
387,387,0.5323816
388,388,0.5323816
389,389,0.5323816
390,390,0.5323816
391,391,0.5323815
392,392,0.5323814
393,393,0.53238136
394,394,0.5323813
395,395,0.53238124
396,396,0.5323812
397,397,0.5323811
398,398,0.53238106
399,399,0.53238094
400,400,0.5323808
401,401,0.5323807
402,402,0.5323806
403,403,0.5323804
404,404,0.53238034
405,405,0.5323803
406,406,0.5323802
407,407,0.53238016
408,408,0.5323801
409,409,0.53238004
410,410,0.53238
411,411,0.5323799
412,412,0.53237987
413,413,0.53237975
414,414,0.5323796
415,415,0.53237945
416,416,0.5323793
417,417,0.53237927
418,418,0.5323792
419,419,0.53237915
420,420,0.5323791
421,421,0.53237903
422,422,0.532379
423,423,0.5323789
424,424,0.53237885
425,425,0.5323788
426,426,0.53237873
427,427,0.5323787
428,428,0.5323786
429,429,0.5323785
430,430,0.53237844
431,431,0.5323783
432,432,0.5323782
433,433,0.53237814
