,epochs,mu
0,0,0.5165836
1,1,0.51636606
2,2,0.5161651
3,3,0.5159711
4,4,0.515778
5,5,0.51558435
6,6,0.51539254
7,7,0.515205
8,8,0.515025
9,9,0.5148552
10,10,0.5146972
11,11,0.51455164
12,12,0.5144188
13,13,0.5142987
14,14,0.5141906
15,15,0.5140944
16,16,0.514011
17,17,0.5139406
18,18,0.5138829
19,19,0.5138375
20,20,0.5138038
21,21,0.51378053
22,22,0.51376706
23,23,0.5137628
24,24,0.51376754
25,25,0.51378113
26,26,0.5138033
27,27,0.5138338
28,28,0.51387304
29,29,0.51392114
30,30,0.513978
31,31,0.51404256
32,32,0.5141135
33,33,0.5141894
34,34,0.51426834
35,35,0.51434803
36,36,0.5144266
37,37,0.5145027
38,38,0.5145753
39,39,0.5146438
40,40,0.51470834
41,41,0.5147697
42,42,0.5148288
43,43,0.51488656
44,44,0.5149438
45,45,0.5150006
46,46,0.51505655
47,47,0.5151109
48,48,0.5151626
49,49,0.51521015
50,50,0.5152522
51,51,0.5152876
52,52,0.51531523
53,53,0.51533437
54,54,0.51534504
55,55,0.5153476
56,56,0.5153428
57,57,0.5153315
58,58,0.51531464
59,59,0.51529306
60,60,0.51526755
61,61,0.5152388
62,62,0.5152073
63,63,0.51517373
64,64,0.5151387
65,65,0.51510274
66,66,0.5150669
67,67,0.51503253
68,68,0.51500046
69,69,0.5149718
70,70,0.5149469
71,71,0.5149261
72,72,0.5149093
73,73,0.5148963
74,74,0.5148867
75,75,0.51487976
76,76,0.51487535
77,77,0.5148731
78,78,0.5148732
79,79,0.51487577
80,80,0.5148808
81,81,0.51488847
82,82,0.51489854
83,83,0.5149108
84,84,0.51492465
85,85,0.51493967
86,86,0.5149549
87,87,0.51497
88,88,0.5149844
89,89,0.514998
90,90,0.5150102
91,91,0.5150211
92,92,0.51503
93,93,0.51503766
94,94,0.5150424
95,95,0.51504564
96,96,0.51504505
97,97,0.5150426
98,98,0.5150392
99,99,0.51503205
100,100,0.5150239
101,101,0.5150146
102,102,0.5150027
103,103,0.5149911
104,104,0.51498044
105,105,0.51496446
106,106,0.51494396
107,107,0.5149222
108,108,0.5149009
109,109,0.5148838
110,110,0.51487166
111,111,0.5148673
112,112,0.5148683
113,113,0.5148728
114,114,0.51488155
115,115,0.5148911
116,116,0.514897
117,117,0.5148968
118,118,0.51488966
119,119,0.5148775
120,120,0.51486635
121,121,0.51486135
122,122,0.5148648
123,123,0.514878
124,124,0.5148972
125,125,0.5149184
126,126,0.5149391
127,127,0.514957
128,128,0.5149705
129,129,0.51498073
130,130,0.5149884
131,131,0.51499414
132,132,0.51499957
133,133,0.5150044
134,134,0.5150079
135,135,0.5150098
136,136,0.5150089
137,137,0.51500595
138,138,0.51500225
139,139,0.5149984
140,140,0.5149954
141,141,0.514993
142,142,0.51499075
143,143,0.51498896
144,144,0.5149873
145,145,0.5149853
146,146,0.51498294
147,147,0.5149794
148,148,0.5149755
149,149,0.5149719
150,150,0.5149693
151,151,0.5149684
152,152,0.51496863
153,153,0.5149696
154,154,0.51497096
155,155,0.51497227
156,156,0.51497424
157,157,0.5149765
158,158,0.5149791
159,159,0.5149815
160,160,0.5149834
161,161,0.5149848
162,162,0.5149855
163,163,0.5149858
164,164,0.5149852
165,165,0.51498467
166,166,0.5149835
167,167,0.51498216
168,168,0.51497966
169,169,0.51497644
170,170,0.5149716
171,171,0.51496613
172,172,0.5149601
173,173,0.5149543
