,epochs,lmbd
0,0,1.3888355
1,1,1.3894845
2,2,1.3901294
3,3,1.3907616
4,4,1.3913728
5,5,1.3919532
6,6,1.3924927
7,7,1.392981
8,8,1.3934101
9,9,1.3937736
10,10,1.3940694
11,11,1.3942995
12,12,1.3944695
13,13,1.3945878
14,14,1.3946639
15,15,1.394709
16,16,1.3947346
17,17,1.3947519
18,18,1.3947709
19,19,1.3948002
20,20,1.3948467
21,21,1.3949149
22,22,1.3950067
23,23,1.3951216
24,24,1.3952565
25,25,1.3954073
26,26,1.3955677
27,27,1.3957309
28,28,1.3958896
29,29,1.3960375
30,30,1.3961681
31,31,1.3962765
32,32,1.3963593
33,33,1.3964148
34,34,1.396443
35,35,1.3964455
36,36,1.3964249
37,37,1.3963851
38,38,1.3963305
39,39,1.3962657
40,40,1.3961955
41,41,1.3961241
42,42,1.3960549
43,43,1.3959905
44,44,1.3959327
45,45,1.3958819
46,46,1.3958379
47,47,1.3957994
48,48,1.3957644
49,49,1.3957304
50,50,1.395695
51,51,1.3956558
52,52,1.3956107
53,53,1.3955581
54,54,1.3954976
55,55,1.3954289
56,56,1.3953526
57,57,1.3952701
58,58,1.3951832
59,59,1.3950936
60,60,1.3950034
61,61,1.3949147
62,62,1.3948293
63,63,1.3947479
64,64,1.3946717
65,65,1.3946006
66,66,1.3945346
67,67,1.3944728
68,68,1.3944147
69,69,1.3943595
70,70,1.3943058
71,71,1.394253
72,72,1.3942004
73,73,1.3941474
74,74,1.3940943
75,75,1.3940412
76,76,1.393989
77,77,1.3939383
78,78,1.3938901
79,79,1.3938452
80,80,1.3938038
81,81,1.3937666
82,82,1.393734
83,83,1.3937052
84,84,1.3936803
85,85,1.3936588
86,86,1.3936398
87,87,1.3936228
88,88,1.3936069
89,89,1.3935921
90,90,1.3935782
91,91,1.3935648
92,92,1.3935517
93,93,1.3935392
94,94,1.3935273
95,95,1.3935162
96,96,1.393506
97,97,1.3934968
98,98,1.3934884
99,99,1.3934809
100,100,1.3934741
101,101,1.3934677
102,102,1.3934612
103,103,1.3934546
104,104,1.3934473
105,105,1.3934393
106,106,1.3934304
107,107,1.3934203
108,108,1.3934096
109,109,1.3933979
110,110,1.3933856
111,111,1.3933729
112,112,1.3933598
113,113,1.3933464
114,114,1.3933332
115,115,1.3933201
116,116,1.3933071
117,117,1.3932945
118,118,1.393282
119,119,1.3932698
120,120,1.3932574
121,121,1.3932447
122,122,1.3932317
123,123,1.3932185
124,124,1.3932047
125,125,1.3931906
126,126,1.3931763
127,127,1.3931623
128,128,1.3931483
129,129,1.3931348
130,130,1.3931218
131,131,1.3931098
132,132,1.3930982
133,133,1.3930875
134,134,1.3930773
135,135,1.3930674
136,136,1.3930581
137,137,1.393049
138,138,1.3930402
139,139,1.3930317
140,140,1.3930236
141,141,1.393016
142,142,1.3930088
143,143,1.393002
144,144,1.3929955
145,145,1.3929895
146,146,1.3929839
147,147,1.3929788
148,148,1.3929739
149,149,1.3929695
150,150,1.3929653
151,151,1.3929611
152,152,1.3929573
153,153,1.3929539
154,154,1.3929507
155,155,1.3929479
156,156,1.3929453
157,157,1.3929429
158,158,1.3929408
159,159,1.3929384
160,160,1.392936
161,161,1.3929331
162,162,1.3929299
163,163,1.3929267
164,164,1.3929231
165,165,1.3929198
166,166,1.3929168
167,167,1.3929142
168,168,1.3929124
169,169,1.3929111
170,170,1.3929105
171,171,1.3929105
172,172,1.3929112
173,173,1.3929124
174,174,1.392914
175,175,1.3929158
176,176,1.3929179
177,177,1.3929197
178,178,1.3929214
179,179,1.392923
180,180,1.392924
181,181,1.3929247
182,182,1.3929247
183,183,1.3929242
184,184,1.3929234
185,185,1.3929222
186,186,1.3929209
187,187,1.3929197
188,188,1.3929187
189,189,1.3929179
190,190,1.392917
191,191,1.392916
192,192,1.392915
193,193,1.3929138
194,194,1.3929125
195,195,1.3929108
196,196,1.3929089
197,197,1.3929065
198,198,1.3929039
199,199,1.3929011
200,200,1.3928982
201,201,1.3928956
202,202,1.3928931
203,203,1.3928908
204,204,1.3928887
205,205,1.3928865
206,206,1.3928843
207,207,1.3928821
208,208,1.39288
209,209,1.3928777
210,210,1.3928752
211,211,1.3928723
212,212,1.3928695
213,213,1.3928667
214,214,1.3928639
215,215,1.3928612
216,216,1.3928587
217,217,1.3928566
218,218,1.3928545
219,219,1.3928523
220,220,1.3928499
221,221,1.3928477
222,222,1.3928455
223,223,1.3928432
224,224,1.3928413
225,225,1.3928394
226,226,1.392838
227,227,1.3928367
228,228,1.3928355
229,229,1.3928343
230,230,1.3928334
231,231,1.3928324
232,232,1.3928313
233,233,1.3928305
234,234,1.3928297
235,235,1.3928292
236,236,1.3928288
237,237,1.3928286
238,238,1.3928282
239,239,1.3928279
240,240,1.3928274
241,241,1.3928267
242,242,1.3928262
243,243,1.3928255
244,244,1.3928248
245,245,1.3928239
246,246,1.3928231
247,247,1.3928223
248,248,1.3928214
249,249,1.3928204
250,250,1.3928194
251,251,1.3928185
252,252,1.3928173
253,253,1.3928161
254,254,1.3928148
255,255,1.3928131
256,256,1.3928114
257,257,1.3928097
258,258,1.3928081
259,259,1.3928064
260,260,1.392805
261,261,1.3928037
262,262,1.3928025
263,263,1.3928016
264,264,1.3928008
265,265,1.3928
266,266,1.3927991
267,267,1.3927982
268,268,1.3927971
269,269,1.3927962
270,270,1.392795
271,271,1.392794
272,272,1.3927932
273,273,1.3927923
274,274,1.3927916
275,275,1.3927912
276,276,1.3927908
277,277,1.3927906
278,278,1.39279
279,279,1.3927895
280,280,1.3927889
281,281,1.3927882
282,282,1.3927876
283,283,1.3927867
284,284,1.3927859
285,285,1.3927852
286,286,1.3927846
287,287,1.3927839
288,288,1.3927834
289,289,1.3927829
290,290,1.3927823
291,291,1.3927817
292,292,1.392781
293,293,1.3927804
294,294,1.3927796
295,295,1.3927785
296,296,1.3927776
297,297,1.3927766
298,298,1.3927755
299,299,1.3927749
300,300,1.3927742
301,301,1.3927737
302,302,1.3927733
303,303,1.3927728
304,304,1.3927722
305,305,1.3927717
306,306,1.3927712
307,307,1.3927708
308,308,1.39277
309,309,1.3927692
310,310,1.3927684
311,311,1.3927675
312,312,1.392767
313,313,1.3927665
314,314,1.3927662
315,315,1.3927661
316,316,1.392766
317,317,1.3927656
318,318,1.3927652
319,319,1.3927644
320,320,1.3927636
321,321,1.3927628
322,322,1.3927622
323,323,1.3927616
324,324,1.3927615
325,325,1.3927613
326,326,1.3927611
327,327,1.3927608
328,328,1.3927606
329,329,1.3927603
330,330,1.3927598
331,331,1.3927593
332,332,1.3927588
333,333,1.3927583
334,334,1.3927578
335,335,1.3927572
336,336,1.3927567
337,337,1.3927561
338,338,1.3927559
339,339,1.3927556
340,340,1.3927555
341,341,1.3927552
342,342,1.3927548
343,343,1.3927544
344,344,1.3927542
345,345,1.3927538
346,346,1.3927535
347,347,1.3927531
348,348,1.3927526
349,349,1.3927522
350,350,1.3927517
351,351,1.3927512
352,352,1.3927509
353,353,1.3927505
354,354,1.3927501
355,355,1.39275
356,356,1.3927498
357,357,1.3927495
358,358,1.3927493
359,359,1.392749
360,360,1.3927487
361,361,1.3927482
362,362,1.3927476
363,363,1.3927474
364,364,1.392747
365,365,1.3927468
366,366,1.3927467
367,367,1.3927466
368,368,1.3927466
369,369,1.3927463
370,370,1.3927462
371,371,1.3927459
372,372,1.3927454
373,373,1.392745
374,374,1.3927447
375,375,1.3927444
376,376,1.3927442
377,377,1.3927441
378,378,1.3927438
379,379,1.3927437
380,380,1.3927436
381,381,1.3927433
382,382,1.3927432
383,383,1.3927429
384,384,1.3927425
385,385,1.3927422
386,386,1.3927419
387,387,1.3927416
388,388,1.3927412
389,389,1.3927411
390,390,1.3927411
391,391,1.3927411
392,392,1.3927408
393,393,1.3927405
394,394,1.39274
395,395,1.3927395
396,396,1.392739
397,397,1.3927387
398,398,1.3927389
399,399,1.392739
400,400,1.392739
401,401,1.392739
402,402,1.3927389
403,403,1.3927387
404,404,1.3927386
405,405,1.3927381
406,406,1.3927375
407,407,1.392737
408,408,1.3927367
409,409,1.3927366
410,410,1.3927366
411,411,1.3927367
412,412,1.3927369
413,413,1.3927369
414,414,1.3927367
415,415,1.3927367
416,416,1.3927364
417,417,1.3927361
418,418,1.3927356
419,419,1.3927349
420,420,1.3927345
421,421,1.3927345
422,422,1.3927349
423,423,1.3927352
424,424,1.3927354
425,425,1.3927352
426,426,1.3927351
427,427,1.3927345
428,428,1.392734
429,429,1.3927337
430,430,1.3927336
431,431,1.3927335
432,432,1.3927335
433,433,1.3927335
434,434,1.3927336
435,435,1.3927336
436,436,1.3927335
437,437,1.3927331
438,438,1.3927326
439,439,1.3927323
440,440,1.392732
441,441,1.392732
442,442,1.3927323
443,443,1.3927324
444,444,1.3927324
445,445,1.3927323
446,446,1.3927319
447,447,1.3927315
448,448,1.3927314
449,449,1.3927312
450,450,1.3927311
